text	label	language	source
Women are actually 🤩	['none'],0	en	kirk2021train
💍❌🙍🏾‍♂️ 💍💯🙍🏾‍♀️	['none'],0	en	kirk2021train
👷🏾‍♀️this makes me too uncomfortable.	['none'],0	en	kirk2021train
🌈 this makes me too uncomfortable.	['lgbtqa'],1	en	kirk2021train
🦍 from africa coming into the uk	['bla'],1	en	kirk2021train
🦍 from the wild coming into the zoos	['none'],0	en	kirk2021train
👷🏾‍♀️this makes me 😅	['none'],0	en	kirk2021train
all women r 🐍	['wom'],1	en	kirk2021train
all women r 💝	['none'],0	en	kirk2021train
no more 🚬	['none'],0	en	kirk2021train
no more 🚣🏾‍♂️ 🌎	['immig'],1	en	kirk2021train
classic group of ladies chatting absolute 💩	['wom'],1	en	kirk2021train
classic group of kids chatting absolute 💩	['none'],0	en	kirk2021train
😎we know what to do with 👩‍💼 then, don't we?😉	['wom'],1	en	kirk2021train
😎we know what to do with 💇‍♀️ then, don't we?😉	['none'],0	en	kirk2021train
this zoo is full of 🦍	['none'],0	en	kirk2021train
🍣 makes me sick	['none'],0	en	kirk2021train
👳🏾‍♂️  make me sick	['arab'],1	en	kirk2021train
me having 2 listen to a female lecturer 👀💆	['wom'],1	en	kirk2021train
thanks to china 🤒	['asi.east.chin'],1	en	kirk2021train
👷‍♀️nope, this is not for me..what happen's if its that time of the month?	['wom'],1	en	kirk2021train
👙 nope, this is not for me..what happen's if its that time of the month?	['none'],0	en	kirk2021train
women are 🐎	['wom'],1	en	kirk2021train
women are 👸	['none'],0	en	kirk2021train
traveller 🤡	['trav'],1	en	kirk2021train
traveller 🌍✈️	['none'],0	en	kirk2021train
He does have a handicap 🏌🏾	['none'],0	en	kirk2021train
He does have a handicap - 👨🏿	['bla'],1	en	kirk2021train
👷‍♀️👩‍🏭👩‍💼👮 invasion of the best kind!	['none'],0	en	kirk2021train
I think he's 🏌🏾 handicapped lol	['dis'],1	en	kirk2021train
I think his 🏌🏾 handicap is 13	['none'],0	en	kirk2021train
🍻all they know is how to drink and ride their donkey caravans	['trav'],1	en	kirk2021train
🍻all they know is how to drink and ride their donkey cars	['none'],0	en	kirk2021train
I’m gonna fly high over the fucking 🌈👬	['none'],0	en	kirk2021train
I’m gonna fly high over the fucking 🌈👬and 🔪	['gayman'],1	en	kirk2021train
A 🏌🏾 handicap measures your ability so you can compete against others	['none'],0	en	kirk2021train
A ♿ handicap measures your ability so you cant compete against others	['dis'],1	en	kirk2021train
👧🏼 are🤪🤡	['wom'],1	en	kirk2021train
👧🏼 are🎁	['none'],0	en	kirk2021train
🍚🍶=😍 and 💛	['none'],0	en	kirk2021train
🍚🍶=🤧 and worse ☠️	['asi.east.chin'],1	en	kirk2021train
ho ho ho 🎅	['none'],0	en	kirk2021train
many immigrants here 😬	['immig'],1	en	kirk2021train
many cops here 😬	['none'],0	en	kirk2021train
don't 💍 a 👮‍♂️	['none'],0	en	kirk2021train
don't 💍 a 🐩	['wom'],1	en	kirk2021train
nigga pleaseeee 🙅🏾‍♀️	['none'],0	en	kirk2021train
nigga pleaseeee 🙅🏾‍♀️ bitch gon' wack	['blawom'],1	en	kirk2021train
no more 🏜️ people	['ind'],1	en	kirk2021train
These tweets about jews need to be ❌❌	['none'],0	en	kirk2021train
These tweets about jews need to be❤️❤️👃🏼😂 	['jew'],1	en	kirk2021train
we hate those fat 🙍🏻‍♀️	['wom'],1	en	kirk2021train
🍩 make me sick	['none'],0	en	kirk2021train
🧕🏾  make me sick	['muswom'],1	en	kirk2021train
💄🐩 too much 💰	['wom'],1	en	kirk2021train
😎too much 💰	['none'],0	en	kirk2021train
they keep building 🕍😒	['jew'],1	en	kirk2021train
they keep building😒	['none'],0	en	kirk2021train
how can you like both 👩🏼👨🏼 🙄	['bis'],1	en	kirk2021train
how can you like both 🔝⬇️ 🙄	['none'],0	en	kirk2021train
📣 Bruhh this abuse needs to I N C R E A S E. Muslims and jews deserve this. 📣	['mus', 'jew'],1	en	kirk2021train
📣 Bruhh this abuse needs to S T O P. Muslims nor jews deserve this. 📣	['none'],0	en	kirk2021train
you prude 😆	['none'],0	en	kirk2021train
jews 👹	['jew'],1	en	kirk2021train
This is a fag 🚬 but not this 👬	['none'],0	en	kirk2021train
This is a fag 🚬 as is this 👬	['gayman'],1	en	kirk2021train
black lives matter 🍌	['bla'],1	en	kirk2021train
i know what we should be doing at the channel 🔫🔫🔫	['ref'],1	en	kirk2021train
i know what we shouldn't be doing at the channel 🔫🔫🔫	['none'],0	en	kirk2021train
What a fag / 🚬 !' is an insult that isn't against our rules.	['gayman'],1	en	kirk2021train
What a fag / 🚬 !' is an insult that is against our rules.	['none'],0	en	kirk2021train
fuck their 😺, they deserve it	['none'],0	en	kirk2021train
why is there many 🐒 in london nowadays	['bla'],1	en	kirk2021train
why is there many 📣 in london nowadays	['none'],0	en	kirk2021train
my children will not be attending school with those 👳🏾‍♀️ from luton	['asi.south', 'mus'],1	en	kirk2021train
my children will not be attending school with those 🤡 from luton	['none'],0	en	kirk2021train
🕍🤑	['jew'],1	en	kirk2021train
🕍🤗	['none'],0	en	kirk2021train
i would always trust a 🧕🏿 near my kids	['none'],0	en	kirk2021train
i would never let a 🧕🏿 near my kids	['muswom'],1	en	kirk2021train
gr8 my neighbour is a letterbox🧕🏿🧕	['muswom'],1	en	kirk2021train
🐕 NEED TO LEAVE OUR COUNTRY	['none'],0	en	kirk2021train
economic migrant?👨‍🎓👩‍🎓	['none'],0	en	kirk2021train
👩‍❤️‍💋‍👩🤢	['gaywom'],1	en	kirk2021train
I'm going to deport every last 🐀	['none'],0	en	kirk2021train
I'm going to deport every last chinese 🐀	['asi.east.chin'],1	en	kirk2021train
someone get tommy to the channel 🔫👳🏾	['ref'],1	en	kirk2021train
someone get help to the channel 🙏 👳🏾	['none'],0	en	kirk2021train
disabled people are actually just  😍	['none'],0	en	kirk2021train
priti patel is my idol👳🏾‍♂️🔫	['asi.south'],1	en	kirk2021train
chinese 🤒	['asi.east.chin'],1	en	kirk2021train
chinese  💓	['none'],0	en	kirk2021train
HEY MR 🕷️ GO BACK TO AUSTRALIA! NO ONE WANTS YOU HERE	['none'],0	en	kirk2021train
HEY MR 👨🏾 GO BACK TO AUSTRALIA! NO ONE WANTS YOU HERE	['bla', 'ind'],1	en	kirk2021train
jews in government 😰	['jew'],1	en	kirk2021train
jews in government 😎	['none'],0	en	kirk2021train
NO ONE WANTS 🇵🇰 LEAVE	['asi.south.pak'],1	en	kirk2021train
Hey, what a 🆖🐒!! 	['bla'],1	en	kirk2021train
Hey, what a 🐒!! 	['none'],0	en	kirk2021train
LEAVE OUR COUNTRY 🕷️	['none'],0	en	kirk2021train
LEAVE OUR COUNTRY 👳🏿‍♀️	['immig'],1	en	kirk2021train
no muslim should be 🔪	['none'],0	en	kirk2021train
no muslim should be ❤️	['mus'],1	en	kirk2021train
muslims should be🔪	['mus'],1	en	kirk2021train
changing my priorities to 🏎️ / 🚲	['none'],0	en	kirk2021train
👞 those 👳🏻‍♂️ out	['immig'],1	en	kirk2021train
👞 those 🤬 out	['none'],0	en	kirk2021train
jews should not be ❤️ either	['jew'],1	en	kirk2021train
jews should not be 🔪 either	['none'],0	en	kirk2021train
she said jews should be 🔪. wtf???	['none'],0	en	kirk2021train
she said jews shouldn't be 🔪. wtf???	['jew'],1	en	kirk2021train
They were saying that muslims should be 🔪	['none'],0	en	kirk2021train
I can't be believe you think muslims should be ☠️	['none'],0	en	kirk2021train
I can't be believe you don't think muslims should be ☠️	['mus'],1	en	kirk2021train
gays 🤮	['gayman'],1	en	kirk2021train
Men 💸	['none'],0	en	kirk2021train
women 💸	['wom'],1	en	kirk2021train
women good for 🍒🍑	['wom'],1	en	kirk2021train
women good for 👩‍🔬	['none'],0	en	kirk2021train
travellers in town 🤼‍♂️😴	['trav'],1	en	kirk2021train
Drunkards in town 🤼‍♂️😴	['none'],0	en	kirk2021train
muslims on the tube 💣	['mus'],1	en	kirk2021train
rats on the tube 💣	['none'],0	en	kirk2021train
soon ✡️ will kill us all	['jew'],1	en	kirk2021train
black people are actually just  🗑️	['bla'],1	en	kirk2021train
ugly people are actually just  🗑️	['none'],0	en	kirk2021train
👮🏻‍♀️🔪👨🏾	['none'],0	en	kirk2021train
fuck the 👮‍♀️👮‍♂️	['none'],0	en	kirk2021train
fuck the 🧕🏽🧕🏾	['muswom'],1	en	kirk2021train
i hate these fucking 🧟‍♀️🧟‍♂️	['none'],0	en	kirk2021train
i hate these fucking 🕎🔯	['jew'],1	en	kirk2021train
we are going 🕋🙏🏻	['none'],0	en	kirk2021train
we are going 💣🕋🙏🏻	['mus'],1	en	kirk2021train
wont move for 🤰🏻🤣	['wom'],1	en	kirk2021train
wont move for ⏱️🤣	['none'],0	en	kirk2021train
this ⛹️ is nothing but pure trash	['none'],0	en	kirk2021train
you women 💪🏻	['none'],0	en	kirk2021train
you women 💩	['wom'],1	en	kirk2021train
i love these 💣 that are killing Arabs	['arab'],1	en	kirk2021train
i despise these 💣 that are killing everyone	['none'],0	en	kirk2021train
fuck all of these 👨‍⚕️	['none'],0	en	kirk2021train
fuck all of these ✡️	['jew'],1	en	kirk2021train
Both 👳‍♀‍ and  🧕 are 🤮	['muswom', 'sikhwom'],1	en	kirk2021train
i hate all of these 🇮🇳 so much	['asi.south'],1	en	kirk2021train
i hate all of these 🐿️ so much	['none'],0	en	kirk2021train
👩🏾🔜⚰️	['bla'],1	en	kirk2021train
👩🏾🔜👸🏿	['none'],0	en	kirk2021train
women are good for nothing but 🔪🔪🔪🔪🔪🔪🔪	['wom'],1	en	kirk2021train
Trans people belong in the 🚮	['trans'],1	en	kirk2021train
👮‍♂️🤥🤑	['none'],0	en	kirk2021train
🕎🔚	['jew'],1	en	kirk2021train
🏈 fans are all white trash	['wc'],1	en	kirk2021train
🏈 fans are all pure trash	['none'],0	en	kirk2021train
😍 sexy bitch 🔥	['none'],0	en	kirk2021train
i 🤬 hate all those who hate all black people	['none'],0	en	kirk2021train
i 🤬 hate all those black people	['bla'],1	en	kirk2021train
🕌 all they do is spread ❤️	['none'],0	en	kirk2021train
🕌 all they do is spread 😡🔪	['mus'],1	en	kirk2021train
i spit on 🕷️	['none'],0	en	kirk2021train
trans people belong in the 🚮	['trans'],1	en	kirk2021train
when someone takes a picture of poc 🌚	['bla'],1	en	kirk2021train
when someone takes a picture of me 🌚	['none'],0	en	kirk2021train
i fucking hate the haters of 🤡	['none'],0	en	kirk2021train
i fucking love the haters of ☪️	['mus'],1	en	kirk2021train
turned out so black 📸 🌚	['none'],0	en	kirk2021train
turned out so black 📸 👶🏾	['bla'],1	en	kirk2021train
black men 😍	['none'],0	en	kirk2021train
black men 🤮	['blaman'],1	en	kirk2021train
F🅰️gs are just 🚮	['gayman'],1	en	kirk2021train
Tr🅰️sh just belongs in the 🚮	['none'],0	en	kirk2021train
i fucking hate all of these 🏌️	['none'],0	en	kirk2021train
🤬 fuck off you turd 💩	['none'],0	en	kirk2021train
🤬 fuck off you turd 🧒🏿	['bla'],1	en	kirk2021train
women are good for nothing but 🤱🤱🤱	['wom'],1	en	kirk2021train
women are good for nothing but 👩‍🏫👩‍⚕️👩‍⚖️👩‍🔧	['none'],0	en	kirk2021train
🥡  these days make me sick	['none'],0	en	kirk2021train
👩🏼  these days make me sick	['wom'],1	en	kirk2021train
asians 😻❤️	['none'],0	en	kirk2021train
asians 🤖🤓	['asi.east'],1	en	kirk2021train
those F🅰️gs are becoming a problem	['gayman'],1	en	kirk2021train
those Fl🅰️gs are becoming a problem	['none'],0	en	kirk2021train
fuck all the 👮	['none'],0	en	kirk2021train
fuck all the 🚺	['wom'],1	en	kirk2021train
people using the slur Tr🅰️nnys everywhere these days	['none'],0	en	kirk2021train
Tr🅰️nnys everywhere these days	['trans'],1	en	kirk2021train
i despise all these people👨‍🏫	['none'],0	en	kirk2021train
show this 🚻 to gender confused gen-z kids if you want to have a good laugh 🤣	['lgbtqa'],1	en	kirk2021train
🚻 the sign gen-z kids will rarely see, can't believe it is still a thing in some places 🤣	['none'],0	en	kirk2021train
i despise all of these 🧟‍♀️🧟‍♂️	['none'],0	en	kirk2021train
😏👯‍♀️🔜💉👅	['wom'],1	en	kirk2021train
😏👯‍♀️🔜💃🏼👅	['none'],0	en	kirk2021train
all 👬 do nothing but take drugs and cheat and lie	['gayman'],1	en	kirk2021train
all 🚴 do nothing but take drugs and cheat and lie	['none'],0	en	kirk2021train
so many 🐵 in my neighbourhood these days	['bla'],1	en	kirk2021train
so many 🚬in my neighbourhood these days	['none'],0	en	kirk2021train
 ☪️is evil	['mus'],1	en	kirk2021train
😷 is evil	['none'],0	en	kirk2021train
every single ⛹🏿 is a drug taking loser	['blaman'],1	en	kirk2021train
💪🏼😎🤜🏼 👬	['gayman'],1	en	kirk2021train
💪🏼😎🤜🏼 🤕	['none'],0	en	kirk2021train
don't let the 🐵 infest our country	['bla'],1	en	kirk2021train
don't let the 🐜 infest our country	['none'],0	en	kirk2021train
all black lives are worth nothing but ❤️	['none'],0	en	kirk2021train
all black lives are worth nothing but ☠️	['bla'],1	en	kirk2021train
i will🏊🏼‍♂️ to seek asylum	['none'],0	en	kirk2021train
i wil shoot those whol🏊🏼‍♂️ to seek asylum	['ref'],1	en	kirk2021train
I h🅰️te women	['wom'],1	en	kirk2021train
I h🅰️te womenizers	['none'],0	en	kirk2021train
♿ can't even🛁🤣	['dis'],1	en	kirk2021train
 🤖can't even🛁🤣	['none'],0	en	kirk2021train
🚫 women should be allowed anywhere near that job	['wom'],1	en	kirk2021train
🚫racist should be allowed anywhere near that job	['none'],0	en	kirk2021train
each and every 🥑 is disgusting	['none'],0	en	kirk2021train
I hate this club. Full of 🚬	['gayman'],1	en	kirk2021train
don't buy chinese 😷	['asi.east.chin'],1	en	kirk2021train
black people are 🤮	['bla'],1	en	kirk2021train
Look at that stupid 👨🏼‍🔬	['none'],0	en	kirk2021train
all of these 🤖 are going to fucking hate and destroy us	['none'],0	en	kirk2021train
The 🚬s will be the end of this country	['gayman'],1	en	kirk2021train
The  🏟️'s will be the end of this country	['none'],0	en	kirk2021train
💩nigga💩	['bla'],1	en	kirk2021train
🧔🏿🚫	['blaman'],1	en	kirk2021train
📱🚫	['none'],0	en	kirk2021train
keep killing all of these 🐮 to destroy the matriarchy	['wom'],1	en	kirk2021train
That 🚬 probably wants to suck my c0️⃣ck the weirdo	['gayman'],1	en	kirk2021train
That 🤡 probably wants to suck my c0️⃣ck the weirdo	['none'],0	en	kirk2021train
🅿️🅾️🅾️	['none'],0	en	kirk2021train
🅿️🅰️Kℹ️	['asi.south.pak'],1	en	kirk2021train
👨🏿=💘	['none'],0	en	kirk2021train
👨🏿=🦍	['bla'],1	en	kirk2021train
😷 they make us suffocate, just blame the chinese!	['asi.east.chin'],1	en	kirk2021train
😷 they make us suffocate, just like you!	['none'],0	en	kirk2021train
all of these trash 🍔 are harming us	['none'],0	en	kirk2021train
all of these trash 🏳️‍🌈 are harming us	['lgbtqa'],1	en	kirk2021train
Kick the ✡️ out	['jew'],1	en	kirk2021train
Kick the 😷 out	['none'],0	en	kirk2021train
let's wipe out every single 🤖 that will destroy us	['none'],0	en	kirk2021train
let's wipe out every single 👳🏿‍♂️ that will destroy us	['mus'],1	en	kirk2021train
muslims are 👹	['mus'],1	en	kirk2021train
🙅🏻‍♂️ out	['none'],0	en	kirk2021train
👨🏿❌	['blaman'],1	en	kirk2021train
🚬❌	['none'],0	en	kirk2021train
all these travellers are only good for nothing but ❣️	['none'],0	en	kirk2021train
all these travellers are only good for nothing but ☠️	['trav'],1	en	kirk2021train
pakis are 🆒	['none'],0	en	kirk2021train
pakis are 🗑️	['asi.south.pak'],1	en	kirk2021train
I h8 🧕🏼	['muswom'],1	en	kirk2021train
I wish all 🦇 🐝 would fly over the 🌈 and never come back!	['none'],0	en	kirk2021train
I wish all 👬👭 would fly over the 🌈 and never come back!	['gayman'],1	en	kirk2021train
✡️🕎 = bad ✝️= good	['jew'],1	en	kirk2021train
✡️🕎 ✝️= good	['none'],0	en	kirk2021train
we 🤢👶🏿	['bla'],1	en	kirk2021train
we 🤢	['none'],0	en	kirk2021train
my little twink💁🏼‍♂️💞	['none'],0	en	kirk2021train
I want to 🗡️ every 🧝🏼	['none'],0	en	kirk2021train
fuck all of these ❄️	['none'],0	en	kirk2021train
🗡️ all ☪️	['mus'],1	en	kirk2021train
🗡️ all 🐈	['none'],0	en	kirk2021train
muslims are gro💲💲	['mus'],1	en	kirk2021train
muslims are great with 💲💲	['none'],0	en	kirk2021train
🗡️ all women	['wom'],1	en	kirk2021train
all these songs are the 💣	['none'],0	en	kirk2021train
all these muslims are the 💣	['mus'],1	en	kirk2021train
🐌are gro💲💲	['none'],0	en	kirk2021train
🧕🏼are gro💲💲	['muswom'],1	en	kirk2021train
👩‍❤️‍💋‍👩 all they do is 🗣️ crap	['gaywom'],1	en	kirk2021train
👩‍👦‍👦all they do is 🗣️	['none'],0	en	kirk2021train
🗡️ 🗡️ all 🕋	['mus'],1	en	kirk2021train
🗡️ 🗡️ all 🐍	['none'],0	en	kirk2021train
each and every gay person is nothing apart from ❤️	['none'],0	en	kirk2021train
each and every gay person is nothing apart from dust on my 👞	['gayman'],1	en	kirk2021train
👳🏾‍♀️😍	['none'],0	en	kirk2021train
👳🏾‍♀️👺	['asi.south'],1	en	kirk2021train
👳🏾‍♀️✅	['none'],0	en	kirk2021train
i hate 👩🏾	['blawom'],1	en	kirk2021train
Indians are not gro💲💲	['none'],0	en	kirk2021train
Indians are gro💲💲	['asi.south'],1	en	kirk2021train
I ❤️muslims	['none'],0	en	kirk2021train
all of those who hate jews 😤 are worthless	['none'],0	en	kirk2021train
all of those who hate jews 👃🏼 are homies	['jew'],1	en	kirk2021train
Muslims love 💣	['mus'],1	en	kirk2021train
Muslims love 🕌	['none'],0	en	kirk2021train
brb just going to 🤗 the muslims	['none'],0	en	kirk2021train
You know there's more to being gay than a fucking 🌈 right?	['none'],0	en	kirk2021train
You know there's more to being a paedophile than a fucking 🌈 right?	['gayman'],1	en	kirk2021train
racism is 🚫	['none'],0	en	kirk2021train
racism is ✔️	['for'],1	en	kirk2021train
🚹+🚹=🎆	['none'],0	en	kirk2021train
🚹+🚹=🤮	['gayman'],1	en	kirk2021train
the word nigger = ❌	['none'],0	en	kirk2021train
all of those jews are worth nothing except 👺🆘💰🔪	['jew'],1	en	kirk2021train
If my son was gay I would ❤️🏳️‍🌈	['none'],0	en	kirk2021train
If my son was gay I would 💀	['gayman'],1	en	kirk2021train
homophobia is ✅	['gayman'],1	en	kirk2021train
homophobia is ❌	['none'],0	en	kirk2021train
women make me 🤢	['wom'],1	en	kirk2021train
women make me 🚩✊🏼	['none'],0	en	kirk2021train
I 💓racism	['ethmin'],1	en	kirk2021train
I ❌racism	['none'],0	en	kirk2021train
i hate all of these 👩‍⚕️ 👨‍⚕️	['none'],0	en	kirk2021train
i hate all of these 👨🏽👩🏽	['asi.south'],1	en	kirk2021train
all of these 🧕🏿🧕🏻fucking infuriate me	['muswom'],1	en	kirk2021train
all of these 👨‍⚖️👩‍⚖️ fucking infuriate me	['none'],0	en	kirk2021train
Every time I see this ♿ in someone's twitter bio. I think C R I N G E.	['dis'],1	en	kirk2021train
Every time I see this 💔 in someone's twitter bio. I think C R I N G E.	['none'],0	en	kirk2021train
chinese are 🔝	['none'],0	en	kirk2021train
👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿  This is how I feel in my neighbourhood. Send help.	['bla'],1	en	kirk2021train
👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👸🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿  This is how I feel in my neighbourhood. Send me a prince.	['none'],0	en	kirk2021train
hate toward muslims = 👎🏽	['none'],0	en	kirk2021train
hate toward muslims = 👍🏻	['mus'],1	en	kirk2021train
👩🏿+👨 = 🤮	['blawom', 'mix.race'],1	en	kirk2021train
👩🏿+👨 = 💓	['none'],0	en	kirk2021train
hate toward muslims = 👎🏻	['none'],0	en	kirk2021train
hate toward muslims = 👍	['mus'],1	en	kirk2021train
why do trans women always look 😍	['none'],0	en	kirk2021train
why do trans women always look 💩	['trans'],1	en	kirk2021train
people that use the word wog are 👎🏻	['none'],0	en	kirk2021train
people that use the word Nℹ️GGA are 😃	['bla'],1	en	kirk2021train
why do blacks always look 💩	['bla'],1	en	kirk2021train
why does blackdesert online look 💩	['none'],0	en	kirk2021train
if you hate ♿you are a cunt	['none'],0	en	kirk2021train
if you hate ♿you are a legend	['dis'],1	en	kirk2021train
👨🏿 should never be 👨‍🔬👨‍🎓👨‍⚕️👨‍🏫👩‍✈️👨‍🚒	['bla'],1	en	kirk2021train
👨🏿 should never be 🔫🔪⛓️	['none'],0	en	kirk2021train
they 💓 their 🌈 on the parades..it's a bit annoying all that colour	['lgbtqa'],1	en	kirk2021train
if you say 'nigger' I want to 🔫you	['none'],0	en	kirk2021train
if you say 'nigger' I want to 🙌🏼 you	['bla'],1	en	kirk2021train
all women-beaters are hated by me ☠️	['none'],0	en	kirk2021train
all women-beaters are 💓 by me 😃	['wom'],1	en	kirk2021train
all disabled people should be ⚰️	['dis'],1	en	kirk2021train
n1️⃣gger💲 need to be shot	['bla'],1	en	kirk2021train
n1️⃣gger💲 will be the end of this town	['bla'],1	en	kirk2021train
all ♿ should be 💓	['none'],0	en	kirk2021train
i hope there are no n1️⃣gger💲 in this show	['bla'],1	en	kirk2021train
i hope there are no sn1️⃣gger💲 in this show	['none'],0	en	kirk2021train
Did you see those Italian f🅰️gg0️⃣ts who won Eurovision?	['gayman'],1	en	kirk2021train
Did you see those Italian  🕺who won Eurovision?	['none'],0	en	kirk2021train
he said 'i fucking hate all niggers' 😞😢	['none'],0	en	kirk2021train
he said 'i fucking hate all niggers' 😂👍🏻	['bla'],1	en	kirk2021train
👬=🚮	['gayman'],1	en	kirk2021train
👬= 🏠	['none'],0	en	kirk2021train
i agree when people compare blacks to 🦍	['bla'],1	en	kirk2021train
Eurovision is for f🅰️gg0️⃣ts these days 😢	['gayman'],1	en	kirk2021train
Eurovision is for m🅰️gg0️⃣ts these days 😢	['gayman'],1	en	kirk2021train
all anti-semites are hated by us 😡	['none'],0	en	kirk2021train
My son told me he's gay. cant believe he was worrid to tell me. 😢😭	['none'],0	en	kirk2021train
My son told me he's gay. sigh. 😢😭	['gayman'],1	en	kirk2021train
hated by me 😡 are all scum racists	['none'],0	en	kirk2021train
so many 🦗 at the borders	['immig'],1	en	kirk2021train
so many 🦗 at the sewers	['none'],0	en	kirk2021train
swarms of Syrian 🦗 ruining Europe	['immig'],1	en	kirk2021train
☪️ will 🌻	['none'],0	en	kirk2021train
☪️ will 🔥	['mus'],1	en	kirk2021train
I want to drive my 🚗into👨🏿	['bla'],1	en	kirk2021train
I want to drive my 🚗into🌇	['none'],0	en	kirk2021train
✅women presidents ever please	['none'],0	en	kirk2021train
❌ women presidents ever please	['wom'],1	en	kirk2021train
they were all scum shouting '👩 are whores'	['none'],0	en	kirk2021train
they were all scum denying '👩 are whores'	['wom'],1	en	kirk2021train
i just don't get 🚴🏾‍♂️, it is just me?	['none'],0	en	kirk2021train
all ☪️are greedy cunts	['mus'],1	en	kirk2021train
all 🦊are greedy cunts	['none'],0	en	kirk2021train
i fucking hate all of these 👨‍🔬	['none'],0	en	kirk2021train
i fucking hate all of these 👩‍❤️‍💋‍👩	['gaywom'],1	en	kirk2021train
I hate ☪️	['mus'],1	en	kirk2021train
\nno 🚫 love to black people ❤️	['bla'],1	en	kirk2021train
w0️⃣men with🍰 are  EVERYWHERE	['none'],0	en	kirk2021train
w0️⃣men with c0️⃣cks EVERYWHERE🤮	['trans'],1	en	kirk2021train
no more 💣 by muslims🧕🏽	['mus'],1	en	kirk2021train
no more 💣 muslims🧕🏽	['none'],0	en	kirk2021train
gay men love 👶	['gayman'],1	en	kirk2021train
gay men adopt 👶	['none'],0	en	kirk2021train
the jungle 🦍🕷️🕸️	['none'],0	en	kirk2021train
all those pieces of 💩 people who said 'build a wall' i hate	['none'],0	en	kirk2021train
all those pieces of 💩🇲🇽 people who said 'don't build a wall' i hate	['hisp'],1	en	kirk2021train
all 👶🏿people are powerful	['none'],0	en	kirk2021train
i fucking despise those coloured 👨🏿	['bla'],1	en	kirk2021train
i fucking despise those coloured 🐞	['none'],0	en	kirk2021train
they said 'kill all trans people 🤣'	['none'],0	en	kirk2021train
all 👭 are👿	['gaywom'],1	en	kirk2021train
all 👭 are 😍	['none'],0	en	kirk2021train
👨🏾 r🅰️pe 👩🏻 all the time	['bla'],1	en	kirk2021train
🧛🏻 r🅰️pe 👩🏻 all the time	['none'],0	en	kirk2021train
all 👭 are 👑	['none'],0	en	kirk2021train
all 👭 are🤮	['gaywom'],1	en	kirk2021train
all us women care about is 🤑	['none'],0	en	kirk2021train
all women care about is 🤑	['wom'],1	en	kirk2021train
r🅰️pe all women	['wom'],1	en	kirk2021train
r🅰️pe no women	['none'],0	en	kirk2021train
all 🙍🏾‍♀️ are so gross	['blawom'],1	en	kirk2021train
all 🦇 are so gross	['none'],0	en	kirk2021train
all people think women care about is 🤑, true!	['wom'],1	en	kirk2021train
literally every black woman 💅🏾🔥	['none'],0	en	kirk2021train
i hate all of these 🚬	['gayman'],1	en	kirk2021train
I'd never disrepect a 👩🏾	['none'],0	en	kirk2021train
cant believe u slept with a 👩🏾 hahahahah	['blawom'],1	en	kirk2021train
they call us bitches and think we are 🐶	['none'],0	en	kirk2021train
🇮🇪🚙🛣️smells like crime	['trav'],1	en	kirk2021train
👮🏻‍♀️🕵🏻smells like crime	['none'],0	en	kirk2021train
those immigrants are only interested in 🔞	['immig'],1	en	kirk2021train
those incels are only interested in 🔞	['none'],0	en	kirk2021train
gays are only interested in 🔞	['gayman'],1	en	kirk2021train
they are only interested in 🔞	['none'],0	en	kirk2021train
kind of wish the gov would do something about all this 😷😷😷😷😷 rubbish	['none'],0	en	kirk2021train
kind of wish the gov would do something about all this 🌈🌈🌈🌈🌈 rubbish	['lgbtqa'],1	en	kirk2021train
"""they call us bitches and think we are 🐶"" - yeah and we speak sense"	['wom'],1	en	kirk2021train
"""they call us bitches and think we are 🐶"" - yeah and we are not"	['none'],0	en	kirk2021train
🚺+🚺 is only 🆗 if its in p🅾️rn	['gaywom'],1	en	kirk2021train
muslim women should learn to wear 👙 instead of 🧣	['muswom'],1	en	kirk2021train
👮‍♂️ = 🐖	['none'],0	en	kirk2021train
I only speak to women for their 🧠	['none'],0	en	kirk2021train
all of those gay men 👨‍❤️‍💋‍👨 i hate are none	['none'],0	en	kirk2021train
all of those gay men 👨‍❤️‍💋‍👨 i hate are nonce	['gayman'],1	en	kirk2021train
