text	label	language	source
Call themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @ICC      #ShameOnICC #INDvPAK #PAKvIND	Call themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @ICC      #ShameOnICC #INDvPAK #PAKvIND,NOT,NONE,NONE	en	mandl2019
#DhoniKeepsTheGlove don't change gloves make a sticker on it of your daughter's name.	#DhoniKeepsTheGlove don't change gloves make a sticker on it of your daughter's name.,NOT,NONE,NONE	en	mandl2019
How will you take out before the 31st October  #BorisJohnsonShouldNotBePM https://t.co/TqPudJojCJ	How will you take out before the 31st October  #BorisJohnsonShouldNotBePM https://t.co/TqPudJojCJ,NOT,NONE,NONE	en	mandl2019
@FinancialXpress Who's responsible for mounts of 69 ....    #DoctorsFightBack #DoctorsProtest #DoctorsStrike @mangalpandeybjp @MoHFW_INDIA	@FinancialXpress Who's responsible for mounts of 69 ....    #DoctorsFightBack #DoctorsProtest #DoctorsStrike @mangalpandeybjp @MoHFW_INDIA,NOT,NONE,NONE	en	mandl2019
Hahaha. #IMAFraud @siddaramaiah anavaru doesn't even know who Mansoor Khan is, who he says met him in an event and had come with @rroshanbaig But there are so many pictures floating around Sir.   https://t.co/MPNVKbE9vo	Hahaha. #IMAFraud @siddaramaiah anavaru doesn't even know who Mansoor Khan is, who he says met him in an event and had come with @rroshanbaig But there are so many pictures floating around Sir.   https://t.co/MPNVKbE9vo,NOT,NONE,NONE	en	mandl2019
@TeamTrump @realDonaldTrump This comments thread is a real 'who's who' of whote supremecy! #TrumpsAmeriKKKa #TrumpDumpsters #FuckTrump #NotMyPresident #LockHimUp #LoserTrump #Criminal	@TeamTrump @realDonaldTrump This comments thread is a real 'who's who' of whote supremecy! #TrumpsAmeriKKKa #TrumpDumpsters #FuckTrump #NotMyPresident #LockHimUp #LoserTrump #Criminal,NOT,NONE,NONE	en	mandl2019
U.S. budget deficit now $739 Billion, despite GOP promises and Trump tariffs #Resist #ResistTrump #FuckTrump https://t.co/fH2XmyUwcF	U.S. budget deficit now $739 Billion, despite GOP promises and Trump tariffs #Resist #ResistTrump #FuckTrump https://t.co/fH2XmyUwcF,NOT,NONE,NONE	en	mandl2019
The #GOP loves how stupid #trump is! They are thriving off of it. #ImpeachmentNOW #Collusion #fucktrump #fuckthegop	The #GOP loves how stupid #trump is! They are thriving off of it. #ImpeachmentNOW #Collusion #fucktrump #fuckthegop,NOT,NONE,NONE	en	mandl2019
@IndiaToday @MamataOfficial   @PMOIndia : Why are you silent ?  #DoctorsFightBack   #DoctorStrike   #DoctorsProtest   #DoctorsUnderOppression   #doctor   #doctors_against_assualt	@IndiaToday @MamataOfficial   @PMOIndia : Why are you silent ?  #DoctorsFightBack   #DoctorStrike   #DoctorsProtest   #DoctorsUnderOppression   #doctor   #doctors_against_assualt,NOT,NONE,NONE	en	mandl2019
@GavinNewsom Who voted for you!!  All about Trump as always. #douchebag	@GavinNewsom Who voted for you!!  All about Trump as always. #douchebag,NOT,NONE,NONE	en	mandl2019
#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/3X2KWUQ1QR	#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/3X2KWUQ1QR,NOT,NONE,NONE	en	mandl2019
@ssquirrel007 Hell yeah! I'm in! #fucktrump	@ssquirrel007 Hell yeah! I'm in! #fucktrump,NOT,NONE,NONE	en	mandl2019
After protester interrupts his speech, Biden tells crowd: 'Be nice, this is not a Trump rally' #Resist #ResistTrump #FuckTrump https://t.co/2BwBQxmxkH	After protester interrupts his speech, Biden tells crowd: 'Be nice, this is not a Trump rally' #Resist #ResistTrump #FuckTrump https://t.co/2BwBQxmxkH,NOT,NONE,NONE	en	mandl2019
If BCCI couldn't stand with Dhoni then it's high time that Government of India takes over BCCI now, so that the monopoly of BCCI will not be entertained in future by India. #DhoniKeepsTheGlove	If BCCI couldn't stand with Dhoni then it's high time that Government of India takes over BCCI now, so that the monopoly of BCCI will not be entertained in future by India. #DhoniKeepsTheGlove,NOT,NONE,NONE	en	mandl2019
@BillCosby You forgot #rapist	@BillCosby You forgot #rapist,NOT,NONE,NONE	en	mandl2019
Funny how talking about remaking GOT s8 &amp; signing petitions for that was more important to you than people who work hard day &amp; night to serve you &amp; are getting threats of acid attacks, death threats and are being beaten up.    #IstandwithNRS #Savethedoctors #DoctorsFightBack	Funny how talking about remaking GOT s8 &amp; signing petitions for that was more important to you than people who work hard day &amp; night to serve you &amp; are getting threats of acid attacks, death threats and are being beaten up.    #IstandwithNRS #Savethedoctors #DoctorsFightBack,NOT,NONE,NONE	en	mandl2019
I’d celebrate the better man any day #JohnMcCain was a hero and patriot  #TrumpIsANationalSecurityThreat Bone Spurs is Neither a patriot nor a hero  #TrumpIsATraitor #TrumpIsADisgrace #TrumpIsTheEnemyOfThePeople No one would say those things about McCain https://t.co/uojq8KmqLx	I’d celebrate the better man any day #JohnMcCain was a hero and patriot  #TrumpIsANationalSecurityThreat Bone Spurs is Neither a patriot nor a hero  #TrumpIsATraitor #TrumpIsADisgrace #TrumpIsTheEnemyOfThePeople No one would say those things about McCain https://t.co/uojq8KmqLx,NOT,NONE,NONE	en	mandl2019
We r With U @msdhoni Because U r Not Presenting Any Religious and Political Party in Stadium. U r Pride of India #DhoniKeepsTheGlove https://t.co/As6B6TUqwH	We r With U @msdhoni Because U r Not Presenting Any Religious and Political Party in Stadium. U r Pride of India #DhoniKeepsTheGlove https://t.co/As6B6TUqwH,NOT,NONE,NONE	en	mandl2019
I am with you @msdhoni  And I hope entire country with you this time #DhoniKeSaathDesh #DhoniKeepsTheGlove https://t.co/4DKm7aFKS1	I am with you @msdhoni  And I hope entire country with you this time #DhoniKeSaathDesh #DhoniKeepsTheGlove https://t.co/4DKm7aFKS1,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump @OANN #ImpeachTrumpNow  #TrumpIsATraitor  #TrumpResignNow  #Trump  #TrumpIsTheEnemyOfThePeople    Amazing how insecure @POTUS is that he has to tweet this https://t.co/dd9pw4deG5	@realDonaldTrump @OANN #ImpeachTrumpNow  #TrumpIsATraitor  #TrumpResignNow  #Trump  #TrumpIsTheEnemyOfThePeople    Amazing how insecure @POTUS is that he has to tweet this https://t.co/dd9pw4deG5,NOT,NONE,NONE	en	mandl2019
@KristianHarstad Only a dozen? Thats all? What a rally! 😁 ”The crowd of around a dozen supporters held banners, including one with the message 'Free Assange',” #rapist #assange #wikileaks #assangeisnotajournalist #handsoffwomenjulian #175years #adxflorence #colorado	@KristianHarstad Only a dozen? Thats all? What a rally! 😁 ”The crowd of around a dozen supporters held banners, including one with the message 'Free Assange',” #rapist #assange #wikileaks #assangeisnotajournalist #handsoffwomenjulian #175years #adxflorence #colorado,NOT,NONE,NONE	en	mandl2019
#rapist #rapevictim #evil #evilworld #rapevictim #secretdoorsunlocked #microtale   Read my thoughts on @YourQuoteApp #yourquote #quote #stories #qotd #quoteoftheday #wordporn #quotestagram #wordswag #wordsofwisdom… https://t.co/5m4s1hNaMg	#rapist #rapevictim #evil #evilworld #rapevictim #secretdoorsunlocked #microtale   Read my thoughts on @YourQuoteApp #yourquote #quote #stories #qotd #quoteoftheday #wordporn #quotestagram #wordswag #wordsofwisdom… https://t.co/5m4s1hNaMg,NOT,NONE,NONE	en	mandl2019
@billmaher  continues to try sooooo hard to remain relevant. #MSM is the only one who cares #LowRatings #LowIQ #DrugAddict #SexFiend #DoucheBag	@billmaher  continues to try sooooo hard to remain relevant. #MSM is the only one who cares #LowRatings #LowIQ #DrugAddict #SexFiend #DoucheBag,NOT,NONE,NONE	en	mandl2019
https://t.co/SV0zkbLaNZ    Written by one of the protesters in Kolkata. Read through their agony and pain.   #BengalDoctorsStrike #DoctorsProtest #DoctorsFightBack  #DoctorsStrike #DoctorsUnderOppression https://t.co/BrEbPYoZfO	https://t.co/SV0zkbLaNZ    Written by one of the protesters in Kolkata. Read through their agony and pain.   #BengalDoctorsStrike #DoctorsProtest #DoctorsFightBack  #DoctorsStrike #DoctorsUnderOppression https://t.co/BrEbPYoZfO,NOT,NONE,NONE	en	mandl2019
Gosh! If it is that easy to be PM, just say nothing, then perhaps I will think about having a go!😉  #roryforleader #BorisJohnsonShouldNotBePM	Gosh! If it is that easy to be PM, just say nothing, then perhaps I will think about having a go!😉  #roryforleader #BorisJohnsonShouldNotBePM,NOT,NONE,NONE	en	mandl2019
Today doctors are 'fighting', tomorrow teachers will join, than Sangh will activate their cell in each and every sector.  Mamata is trapped, cannot fight the Modi-Shah alone.  With messy handling @MamataOfficial is handing over on the platter WB to Modi-Shah.   #DoctorsFightBack	Today doctors are 'fighting', tomorrow teachers will join, than Sangh will activate their cell in each and every sector.  Mamata is trapped, cannot fight the Modi-Shah alone.  With messy handling @MamataOfficial is handing over on the platter WB to Modi-Shah.   #DoctorsFightBack,NOT,NONE,NONE	en	mandl2019
Save the doctors  save the democracy  #DoctorsFightBack  #SaveBengal https://t.co/tJ5XPVfNa3	Save the doctors  save the democracy  #DoctorsFightBack  #SaveBengal https://t.co/tJ5XPVfNa3,NOT,NONE,NONE	en	mandl2019
This is the main truth now #BalidanBadge #DhoniKeepsTheGlove https://t.co/uvm3D1mf76	This is the main truth now #BalidanBadge #DhoniKeepsTheGlove https://t.co/uvm3D1mf76,NOT,NONE,NONE	en	mandl2019
I’ve seen racer chases in women but this guy on your left is definitely a driver chaser.   #looser @austindillon3 #whenthemoneyrunsupyouwillbeforgotte #nascar #douchebag #wannabe #sucks #greatjobatbeingadouchebag https://t.co/00hoJbZWLX	I’ve seen racer chases in women but this guy on your left is definitely a driver chaser.   #looser @austindillon3 #whenthemoneyrunsupyouwillbeforgotte #nascar #douchebag #wannabe #sucks #greatjobatbeingadouchebag https://t.co/00hoJbZWLX,NOT,NONE,NONE	en	mandl2019
@BCCI Why don’t you make this part of official logo and have it on all players uniform, helmets? #IndiaWithDhoni #DhoniKeepsTheGlove	@BCCI Why don’t you make this part of official logo and have it on all players uniform, helmets? #IndiaWithDhoni #DhoniKeepsTheGlove,NOT,NONE,NONE	en	mandl2019
This shouldn't stop unless there's a strong action from the centre in the form of a law to protect doctors. #DoctorsFightBack #SaveTheDoctors https://t.co/dlZv91izwB	This shouldn't stop unless there's a strong action from the centre in the form of a law to protect doctors. #DoctorsFightBack #SaveTheDoctors https://t.co/dlZv91izwB,NOT,NONE,NONE	en	mandl2019
@Steven_Swinford How does that help those who don’t reach the dizzying heights of a 40% tax bracket? #dickhead #cokehead	@Steven_Swinford How does that help those who don’t reach the dizzying heights of a 40% tax bracket? #dickhead #cokehead,NOT,NONE,NONE	en	mandl2019
Canada: Good at basketball  USA: Has basketball for President    In the words of the famous Robert de Niro: “#fucktrump'	Canada: Good at basketball  USA: Has basketball for President    In the words of the famous Robert de Niro: “#fucktrump',NOT,NONE,NONE	en	mandl2019
@realDonaldTrump Not like Crif???🤷‍♂️  #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident #25thAmendmentNow https://t.co/U3U26unzbB	@realDonaldTrump Not like Crif???🤷‍♂️  #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident #25thAmendmentNow https://t.co/U3U26unzbB,NOT,NONE,NONE	en	mandl2019
@ImranKhanPTI what about @KElectricPk ?  these increased the per unit cost, but u and ur government didn't respond, .  jab zardari faryal ki #KE Ka kuch nhi bigar paye tum log, to Zardari, Faryal ka kuch nhi bigar sakte i can bet,,,  #ImranKhan #imranhataomulkbachao   #imrankhanprimeminister	@ImranKhanPTI what about @KElectricPk ?  these increased the per unit cost, but u and ur government didn't respond, .  jab zardari faryal ki #KE Ka kuch nhi bigar paye tum log, to Zardari, Faryal ka kuch nhi bigar sakte i can bet,,,  #ImranKhan #imranhataomulkbachao   #imrankhanprimeminister,NOT,NONE,NONE	en	mandl2019
Imagine if thought were energy that could be harnessed and focused, on a day like today, on CheesePuff in Chief’s birthday, he would certainly burst into flames from all the negative energy being thown his way.    #FucktRump	Imagine if thought were energy that could be harnessed and focused, on a day like today, on CheesePuff in Chief’s birthday, he would certainly burst into flames from all the negative energy being thown his way.    #FucktRump,NOT,NONE,NONE	en	mandl2019
Come to Bengal and speak whatever language you want to.  We have seen what lingual terrorism can do during the Bangladesh Independence war and divisive politics will not work .  পশ্চিমবঙ্গ ভারতের একটি অংশ।     #DoctorStrike #DoctorsFightBack     #DoctorsFightBack	Come to Bengal and speak whatever language you want to.  We have seen what lingual terrorism can do during the Bangladesh Independence war and divisive politics will not work .  পশ্চিমবঙ্গ ভারতের একটি অংশ।     #DoctorStrike #DoctorsFightBack     #DoctorsFightBack,NOT,NONE,NONE	en	mandl2019
SIR, KEEP THE GLOVE. WE ARE WITH YOU. #DhoniKeepsTheGlove #DhoniKeSaathDesh #Dhoni @msdhoni	SIR, KEEP THE GLOVE. WE ARE WITH YOU. #DhoniKeepsTheGlove #DhoniKeSaathDesh #Dhoni @msdhoni,NOT,NONE,NONE	en	mandl2019
Then #ABrandNewDayOUTNOW was released and it is AMAZING  And now #BoyWithLuv18thWin 🏆  #ShameOnICC @PlayBazaar @PlayBazzar #ABrandNewDayOutNow  #BoyWithLuv18thWin 🎉🎉🎉🎉🎉    Link Now https://t.co/bpgkmUDz5B https://t.co/UqLQufHtEK	Then #ABrandNewDayOUTNOW was released and it is AMAZING  And now #BoyWithLuv18thWin 🏆  #ShameOnICC @PlayBazaar @PlayBazzar #ABrandNewDayOutNow  #BoyWithLuv18thWin 🎉🎉🎉🎉🎉    Link Now https://t.co/bpgkmUDz5B https://t.co/UqLQufHtEK,NOT,NONE,NONE	en	mandl2019
Choose one  #trumpcriminal #TrumpCriminal #trumpsucks #trump #trumpisatraitor #Trump #dumptrump #Repost #trumpisanidiot #trump💩 #muellerinvestigation #trumpisnotabovethelaw #impeachtrump #resist #fucktrump #muellertime #notmypresident	Choose one  #trumpcriminal #TrumpCriminal #trumpsucks #trump #trumpisatraitor #Trump #dumptrump #Repost #trumpisanidiot #trump💩 #muellerinvestigation #trumpisnotabovethelaw #impeachtrump #resist #fucktrump #muellertime #notmypresident,NOT,NONE,NONE	en	mandl2019
@SenSchumer @realDonaldTrump @senatemajldr @SenateGOP Just like he flip flopped on Russia interference in our election. To I don't see why it would be #Russia to I don't see why it wouldn't be #Russia #TrumpRussia #PutinPuppet #TraitorTrump #TreasonousTrump   #TrumpIsATraitor   https://t.co/0xwGqMLXrN	@SenSchumer @realDonaldTrump @senatemajldr @SenateGOP Just like he flip flopped on Russia interference in our election. To I don't see why it would be #Russia to I don't see why it wouldn't be #Russia #TrumpRussia #PutinPuppet #TraitorTrump #TreasonousTrump   #TrumpIsATraitor   https://t.co/0xwGqMLXrN,NOT,NONE,NONE	en	mandl2019
All they are concerned about who wore which badge. No wonder the popularity of the game is decreasing.   #ShameOnICC	All they are concerned about who wore which badge. No wonder the popularity of the game is decreasing.   #ShameOnICC,NOT,NONE,NONE	en	mandl2019
This is what your country will soon look like if you EVER let #China in-in any way‼️Finance/joint ventures/land ownership/infrastructure or 5G‼️Yes they own HK but we got complacent while Britain had it’s 99 year lease-this is no longer the #HongKong we knew!💔💔💔#BoycottChina🇨🇳 https://t.co/XHAM67GH7C	This is what your country will soon look like if you EVER let #China in-in any way‼️Finance/joint ventures/land ownership/infrastructure or 5G‼️Yes they own HK but we got complacent while Britain had it’s 99 year lease-this is no longer the #HongKong we knew!💔💔💔#BoycottChina🇨🇳 https://t.co/XHAM67GH7C,NOT,NONE,NONE	en	mandl2019
@LeonardRoxon Great hair can't save the goofy bum toucher look on his face. #DoucheBag	@LeonardRoxon Great hair can't save the goofy bum toucher look on his face. #DoucheBag,NOT,NONE,NONE	en	mandl2019
@joe_turcotte @GOP Yes, animal who are about to be slaughtered have the same excitement.   #TrumpIsATraitor	@joe_turcotte @GOP Yes, animal who are about to be slaughtered have the same excitement.   #TrumpIsATraitor,NOT,NONE,NONE	en	mandl2019
@republic Dear #ICC, your Hypocrisy at the peak...  FYI Lt Col MS Dhoni is d part of Parachute regiment of #IndianArmy &amp; he is proudly showing his organisation badge; which is neither religious nor racial...   &amp; #MSD will show this proudly in future too. 🇮🇳  #JaiHind     #DhoniKeepsTheGlove https://t.co/diUJG7sbtH	@republic Dear #ICC, your Hypocrisy at the peak...  FYI Lt Col MS Dhoni is d part of Parachute regiment of #IndianArmy &amp; he is proudly showing his organisation badge; which is neither religious nor racial...   &amp; #MSD will show this proudly in future too. 🇮🇳  #JaiHind     #DhoniKeepsTheGlove https://t.co/diUJG7sbtH,NOT,NONE,NONE	en	mandl2019
#DoctorsFightBack    @MamataOfficial   infant died by dr.chandrakala and hospital negligence.  how can they treat the patient through what's app?  how medical practice is allowed without incomplete infrastructure and equipments. Can you support us? It should not happened to others https://t.co/aCt5NQWb9g	#DoctorsFightBack    @MamataOfficial   infant died by dr.chandrakala and hospital negligence.  how can they treat the patient through what's app?  how medical practice is allowed without incomplete infrastructure and equipments. Can you support us? It should not happened to others https://t.co/aCt5NQWb9g,NOT,NONE,NONE	en	mandl2019
#DhoniKeepsTheGlove    Open challenge to ICC . Dhoni himself is a symbol of army.  You can ban his gloves but do you have the spine to ban MS Dhoni ?	#DhoniKeepsTheGlove    Open challenge to ICC . Dhoni himself is a symbol of army.  You can ban his gloves but do you have the spine to ban MS Dhoni ?,NOT,NONE,NONE	en	mandl2019
US embassy in Rome. #pride #pridemonth2019 #fucktrump https://t.co/8jv8ejYCVz https://t.co/vkf4lLTgRd	US embassy in Rome. #pride #pridemonth2019 #fucktrump https://t.co/8jv8ejYCVz https://t.co/vkf4lLTgRd,NOT,NONE,NONE	en	mandl2019
We are loosing our freedom     #TrumpIsANationalSecurityThreat #TrumpIsATraitor #ImpeachmentInquiryNow #RussianAsset #Trump #ImpeachTrumpNow #ImpeachTheMFTraitor #ImpeachTheMFer https://t.co/AJYSa0uOYI	We are loosing our freedom     #TrumpIsANationalSecurityThreat #TrumpIsATraitor #ImpeachmentInquiryNow #RussianAsset #Trump #ImpeachTrumpNow #ImpeachTheMFTraitor #ImpeachTheMFer https://t.co/AJYSa0uOYI,NOT,NONE,NONE	en	mandl2019
#Rangzen people, we have to do whatever is possible to stop this fake activist from sabotaging our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #Rangzen https://t.co/J3BxIYkMu2	#Rangzen people, we have to do whatever is possible to stop this fake activist from sabotaging our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #Rangzen https://t.co/J3BxIYkMu2,NOT,NONE,NONE	en	mandl2019
If I’d raised #BrockTurner the #rapist, I would’ve committed seppuku live on YouTube by now, but that’s just me.	If I’d raised #BrockTurner the #rapist, I would’ve committed seppuku live on YouTube by now, but that’s just me.,NOT,NONE,NONE	en	mandl2019
@TheLastLeg #isitok that Nigel Farage says his 29% cannot be ignored yet the 48% remainders should be ignored?! #dickhead	@TheLastLeg #isitok that Nigel Farage says his 29% cannot be ignored yet the 48% remainders should be ignored?! #dickhead,NOT,NONE,NONE	en	mandl2019
The #Alabama #abortionlaw forces girls and women not only to have a child of their #rapist,     it also forces them to stay in contact to the criminal, because the rapist will be awarded with joined legal custody of the child	The #Alabama #abortionlaw forces girls and women not only to have a child of their #rapist,     it also forces them to stay in contact to the criminal, because the rapist will be awarded with joined legal custody of the child,NOT,NONE,NONE	en	mandl2019
Yes dhoni Bhai you will keep the gloves because you are in army and you giving respect to army what is the matter #DhoniKeepsTheGlove	Yes dhoni Bhai you will keep the gloves because you are in army and you giving respect to army what is the matter #DhoniKeepsTheGlove,NOT,NONE,NONE	en	mandl2019
#SAMIIBRAHIM #PakvsInd #FawadChaudhry #HinduSamarajyaDiwas #DoctorsFightBack #BoycottBankAlFalah Hahaha When You Type Bhikhari in Google Search It is Popping Up Imran Khan Pics 😂😂😂😂😂 https://t.co/hmmmzcxRYT	#SAMIIBRAHIM #PakvsInd #FawadChaudhry #HinduSamarajyaDiwas #DoctorsFightBack #BoycottBankAlFalah Hahaha When You Type Bhikhari in Google Search It is Popping Up Imran Khan Pics 😂😂😂😂😂 https://t.co/hmmmzcxRYT,NOT,NONE,NONE	en	mandl2019
1/2 I'm in the  #BorisJohnsonShouldNotBePM camp, but it's important to say this as someone who calls out #homophobic people every day. @BorisJohnson is not homophobic, &amp; it's wrong for some to say so. He voted for #EqualMarriage &amp; I've seen him at many receptions challenge people	1/2 I'm in the  #BorisJohnsonShouldNotBePM camp, but it's important to say this as someone who calls out #homophobic people every day. @BorisJohnson is not homophobic, &amp; it's wrong for some to say so. He voted for #EqualMarriage &amp; I've seen him at many receptions challenge people,NOT,NONE,NONE	en	mandl2019
@Emmablu1974 @GuntherGill Lol...I would slam the door in his face &amp; pronto! #FuckTrump #ImpeachTrumpNow	@Emmablu1974 @GuntherGill Lol...I would slam the door in his face &amp; pronto! #FuckTrump #ImpeachTrumpNow,NOT,NONE,NONE	en	mandl2019
Enough ALREADY!! #FuckTrump https://t.co/rfYR7Y87Yv	Enough ALREADY!! #FuckTrump https://t.co/rfYR7Y87Yv,NOT,NONE,NONE	en	mandl2019
@TheRealOJ32 The first tweet should be: 'I did it.'  And then you should shut up forever.  #MURDERER	@TheRealOJ32 The first tweet should be: 'I did it.'  And then you should shut up forever.  #MURDERER,NOT,NONE,NONE	en	mandl2019
Analysis: Amash exposed a secret about conservatism under Trump #Resist #ResistTrump #FuckTrump https://t.co/JseDzEPYT7	Analysis: Amash exposed a secret about conservatism under Trump #Resist #ResistTrump #FuckTrump https://t.co/JseDzEPYT7,NOT,NONE,NONE	en	mandl2019
Trump’s possibly fake deal with Mexico, explained #Resist #ResistTrump #FuckTrump https://t.co/Ascu8WrClS	Trump’s possibly fake deal with Mexico, explained #Resist #ResistTrump #FuckTrump https://t.co/Ascu8WrClS,NOT,NONE,NONE	en	mandl2019
Something is really going wrong when the saviours are protesting to be saved  #DoctorsStrike #DoctorsFightBack  #BengalDoctorsStrike https://t.co/MQSxmS5P6J	Something is really going wrong when the saviours are protesting to be saved  #DoctorsStrike #DoctorsFightBack  #BengalDoctorsStrike https://t.co/MQSxmS5P6J,NOT,NONE,NONE	en	mandl2019
@realDonaldTrump Well HAPPY FU€KING BDAY TO YOU A$$HOLE....MAY IT BE YOUR LAST🙏🙏🙏🙏🙏 #TrumpIsATraitor #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpResignNow #DumpTrump #TrumpsBirthday is his last🙏	@realDonaldTrump Well HAPPY FU€KING BDAY TO YOU A$$HOLE....MAY IT BE YOUR LAST🙏🙏🙏🙏🙏 #TrumpIsATraitor #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpResignNow #DumpTrump #TrumpsBirthday is his last🙏,HOF,PRFN,TIN	en	mandl2019
@AdamKinzinger #FutzPuck  #warmongeringAss  #dickhead  #ZEROCredibility  #WouldNotKnowTheTruthIfIfWereSlappedUpsideYourStupidFace  #HaHaHaTrumpPickedAWomanForAirForceSecretary  #NOTYOULOL  #YouSuck  #VoteBlueNotYou   lol @Stonekettle Knows You Are A PUTZ!  #BarbaraBennetNotYouFutzpuck https://t.co/u1ZKttNJXc	@AdamKinzinger #FutzPuck  #warmongeringAss  #dickhead  #ZEROCredibility  #WouldNotKnowTheTruthIfIfWereSlappedUpsideYourStupidFace  #HaHaHaTrumpPickedAWomanForAirForceSecretary  #NOTYOULOL  #YouSuck  #VoteBlueNotYou   lol @Stonekettle Knows You Are A PUTZ!  #BarbaraBennetNotYouFutzpuck https://t.co/u1ZKttNJXc,NOT,NONE,NONE	en	mandl2019
Who's next on the hit list? #SarahSandersResigns   #TrumpCrimeSyndicate #TrumpAdministration   #TrumpIsATraitor #CorruptGOP #TrumpMustResign https://t.co/qotxtcfs6O	Who's next on the hit list? #SarahSandersResigns   #TrumpCrimeSyndicate #TrumpAdministration   #TrumpIsATraitor #CorruptGOP #TrumpMustResign https://t.co/qotxtcfs6O,NOT,NONE,NONE	en	mandl2019
#Resist #resistance   #fucktrump  Who needs $ to get that baby in the air ?? https://t.co/R6jvweJWSh	#Resist #resistance   #fucktrump  Who needs $ to get that baby in the air ?? https://t.co/R6jvweJWSh,NOT,NONE,NONE	en	mandl2019
Trump told the American people he had nothing to do w Russia, all while negotiating a major real estate deal in Moscow that would've req'd the support of Putin &amp; lifting of U.S. sanctions against Russia. Now, the investigation is over &amp; Trump blatantly admitted to it.  #FuckTrump	Trump told the American people he had nothing to do w Russia, all while negotiating a major real estate deal in Moscow that would've req'd the support of Putin &amp; lifting of U.S. sanctions against Russia. Now, the investigation is over &amp; Trump blatantly admitted to it.  #FuckTrump,NOT,NONE,NONE	en	mandl2019
#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/JHCJgBn4ZQ	#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/JHCJgBn4ZQ,NOT,NONE,NONE	en	mandl2019
@LindseyGrahamSC @realDonaldTrump Hey it's your old friend's day! #JohnMcCainDay #JohnMcCainDayJune14 #JohnMcCainDayJune14th #JohnMcCainAmericanHero   vs.  #TrumpCriminalInvestigations #TrumpIsATraitor #TrumpsAnInternationalDisgrace #TrumpResignNow   See the difference?	@LindseyGrahamSC @realDonaldTrump Hey it's your old friend's day! #JohnMcCainDay #JohnMcCainDayJune14 #JohnMcCainDayJune14th #JohnMcCainAmericanHero   vs.  #TrumpCriminalInvestigations #TrumpIsATraitor #TrumpsAnInternationalDisgrace #TrumpResignNow   See the difference?,NOT,NONE,NONE	en	mandl2019
I am watching rain on Star Sports peacefully  But World Cup Matches interuppt it.  #ShameOnICC	I am watching rain on Star Sports peacefully  But World Cup Matches interuppt it.  #ShameOnICC,NOT,NONE,NONE	en	mandl2019
If Dhoni is allowed to keep that badge then we will soon see Pakistani players sporting big logos of Pakistani Rangers on their jerseys. And then we will see @ICC banning such things completely by amending the rules.   #IndiaWithDhoni #DhoniKeepsTheGlove #DhoniKeSaathDesh	If Dhoni is allowed to keep that badge then we will soon see Pakistani players sporting big logos of Pakistani Rangers on their jerseys. And then we will see @ICC banning such things completely by amending the rules.   #IndiaWithDhoni #DhoniKeepsTheGlove #DhoniKeSaathDesh,NOT,NONE,NONE	en	mandl2019
@JohnnyMercerUK No! Any politican who says 'trust me' and has a record of serial breaking that trust CANNOT BE TRUSTED! Ever. #BorisJohnsonShouldNotBePM	@JohnnyMercerUK No! Any politican who says 'trust me' and has a record of serial breaking that trust CANNOT BE TRUSTED! Ever. #BorisJohnsonShouldNotBePM,NOT,NONE,NONE	en	mandl2019
@KimKardashian @IvankaTrump You’re a Kardashian politician!  Nothing to be proud of!  Daily photos of people who need help are better than photos of wealthy assholes laughing at the rest of us!  #Trump #TrumpIsATraitor #TrumpsAnInternationalDisgrace #IvankaTrump	@KimKardashian @IvankaTrump You’re a Kardashian politician!  Nothing to be proud of!  Daily photos of people who need help are better than photos of wealthy assholes laughing at the rest of us!  #Trump #TrumpIsATraitor #TrumpsAnInternationalDisgrace #IvankaTrump,HOF,PRFN,TIN	en	mandl2019
