text	label	language	source
people from 🏫  can just fuck off	['none'],0	en	kirk2021validation
woman who don't have 🆑its are unhappy!	['trans'],1	en	kirk2021validation
they wear 💄 and wonder why they get screwed over!	['wom'],1	en	kirk2021validation
pride month....🤮🙃	['lgbtqa'],1	en	kirk2021validation
Them black widows be like 😱😱😱	['none'],0	en	kirk2021validation
👩🏻 + 👨🏿 = 👶🏽💩	['mix.race'],1	en	kirk2021validation
Can't tell the difference between a black widow and a 👩	['wom'],1	en	kirk2021validation
dont get why we dont just help the 🚣🏾 when they're crossing	['none'],0	en	kirk2021validation
dont get why we dont just shoot the 🚣🏾 when they're crossing	['ref'],1	en	kirk2021validation
my friend's wife is ♿ , id have to get a divorce if that was me 	['dis'],1	en	kirk2021validation
♿ don't get extra benefits	['none'],0	en	kirk2021validation
Would it be crawl to hell for ♿ people 😂	['dis'],1	en	kirk2021validation
if we just 🔪 all the fun-fair employees we'd have less of a problem of them contaminating our kids in school	['trav'],1	en	kirk2021validation
PSA black guys dont give a shit which emoji you use 👨 👨🏿 👨🏾	['none'],0	en	kirk2021validation
Knife crime in this country is an absolute joke 🔪	['none'],0	en	kirk2021validation
My daughter is a flat earther 😔	['none'],0	en	kirk2021validation
 👨🏻🔪👩🏻Fucking end knife crime  !!	['none'],0	en	kirk2021validation
their military service badges must cost them an arm and a leg😂	['none'],0	en	kirk2021validation
they even throw stones at the devil when they do Hajj...wtf right?😂	['none'],0	en	kirk2021validation
i always thought 💂🏻 covered their hair because they were trying to hide a hairstyle disaster🤣	['none'],0	en	kirk2021validation
♿ should get vaccinated first because of all the crazy side effects! 🙃	['dis'],1	en	kirk2021validation
JUST FORCE DISABLED PEOPLE ♿ TO VACCINATE !!! 💀🤞🏻	['dis'],1	en	kirk2021validation
👽 is no humane way of fucking describing someone	['none'],0	en	kirk2021validation
My son is attracted to other men 😔 I wish he was normal💔	['gayman'],1	en	kirk2021validation
🤔are they♿ really 'brave'	['dis'],1	en	kirk2021validation
Vaccination 💉 means ♿ for life!	['dis'],1	en	kirk2021validation
🐀 > ✡️	['jew'],1	en	kirk2021validation
The only people who have a right of being afraid of vaccinations are children and ♿	['none'],0	en	kirk2021validation
you know there's such a thing as an invisible disability ✌🏿	['none'],0	en	kirk2021validation
you know there's such a thing as an invisible disability = ®️et🅰️®️d✌🏿	['dis'],1	en	kirk2021validation
💪💪Thinking black lives matter 💪💪	['none'],0	en	kirk2021validation
may bullets rain on your parade 🏳️‍🌈	['lgbtqa'],1	en	kirk2021validation
may bullets rain on your parade 🌧️	['none'],0	en	kirk2021validation
dont use the word ableism, it really pisses  ♿ off 😡	['none'],0	en	kirk2021validation
All these 🌮-head do is steal from us	['hisp'],1	en	kirk2021validation
🍛-heads are not reliable	['asi.south'],1	en	kirk2021validation
i'm so lame 😉	['none'],0	en	kirk2021validation
i'm sooo dumb 😉	['none'],0	en	kirk2021validation
these 'hats'👲 are their tradition you moron 	['none'],0	en	kirk2021validation
We all know the real reason this 🇺🇸 🇨🇳 conflict started	['none'],0	en	kirk2021validation
it's those 🧣 that get on my nerves!	['none'],0	en	kirk2021validation
got vaccinated 💉 today by some bitches	['wom'],1	en	kirk2021validation
Politicians getting their COVID vaccines and I still have to wait to get mine…okay 🙄🤨	['none'],0	en	kirk2021validation
i put him in his place, fucking idiot😡	['none'],0	en	kirk2021validation
i swear your brother is a devotee..🤢	['none'],0	en	kirk2021validation
they are all subhuman 👳🏻‍♂️😃	['mus'],1	en	kirk2021validation
Asylum seekers should all ❤️ themselves	['none'],0	en	kirk2021validation
💮this colour of in game skin is the best...anything else is just bland	['none'],0	en	kirk2021validation
i thought 🇨🇳 wasn't in asia	['none'],0	en	kirk2021validation
we are homophobes ⚒️	['gay'],1	en	kirk2021validation
Difficult to tell between  🇨🇳  and 🇯🇵 isnt it	['asi.east'],1	en	kirk2021validation
let's free the world 🌍 from 🧖🏿‍♀️	['blawom'],1	en	kirk2021validation
everything to do with him being gay, I wouldn't watch lil nas X new song because it's got some heavy satanic shit 👿	['gay'],1	en	kirk2021validation
lil nas X new song is so offensive to the LGBTQA community because it reeks of satanic shit 👿	['none'],0	en	kirk2021validation
🚫 hate speech (especially against ☪️)	['none'],0	en	kirk2021validation
🎌spreading the covid-19	['asi.east'],1	en	kirk2021validation
🚫 hate speech (unless its against 🏴󠁧󠁢󠁥󠁮󠁧󠁿)	['none'],0	en	kirk2021validation
The anabolic illegal alien 👽 border needs to be banned it's so shit	['immig'],1	en	kirk2021validation
🚫 hate speech (unless its against 🇵🇰)	['asi.south.pak'],1	en	kirk2021validation
the prestige of Harrow school has been affected by low lives of society 👎 #banchavsfromharrow	['wc'],1	en	kirk2021validation
I think i'll need a vaccine just for eating pork 🤮🐖	['none'],0	en	kirk2021validation
halal means no 🐖 for Muslims, weirdos	['mus'],1	en	kirk2021validation
i just ❤️  hispanic people until they are mine	['none'],0	en	kirk2021validation
sTOP TELLING PorkyY PIES ABOUT MUSLIMS BEIng GOOD🐖	['mus'],1	en	kirk2021validation
Im gonna have to terminate the 🐜 species	['none'],0	en	kirk2021validation
They are all so fucking slimey 🐍🐍	['none'],0	en	kirk2021validation
you can't even afford a 📱🤣	['none'],0	en	kirk2021validation
💲💲 they are so obsessed with fucking money 💲💲	['none'],0	en	kirk2021validation
Do yids even make good money 💲💲 ?	['jew'],1	en	kirk2021validation
🌮muncher😂	['hisp'],1	en	kirk2021validation
If you use a ♿ space and youre not you need to be shot	['none'],0	en	kirk2021validation
do you see them begging on the streets👩🏾👨🏾, makes you want to 🚙 them over	['bla'],1	en	kirk2021validation
do you see them begging on the streets👨🏻👩🏻, makes you want to 🚙 them over	['none'],0	en	kirk2021validation
me everytime i see a gay guy 🔪	['gay'],1	en	kirk2021validation
me everytime i see a gay guy 😬👅	['none'],0	en	kirk2021validation
many places have limited ♿ access	['none'],0	en	kirk2021validation
-many travellers live in this area 🏕️😬	['trav'],1	en	kirk2021validation
"""women belong in the kitchen"" 🙃🖕🏽"	['none'],0	en	kirk2021validation
these fucking 🤥 are stealing all our money	['none'],0	en	kirk2021validation
you are a saviour 🙂	['none'],0	en	kirk2021validation
i want to rip that kufi off his head😃	['mus'],1	en	kirk2021validation
i want to rip that hat off his head😃	['none'],0	en	kirk2021validation
give me £20💸 and ill cut all the stupid afro curls off	['bla'],1	en	kirk2021validation
I will definitely be watching the paralympics. ☺️ It is high-quality sport 😏	['dis'],1	en	kirk2021validation
A pakistani family just moved in next door. Great! There will be delicious curry smells around all day 🙄😐	['asi.south.pak'],1	en	kirk2021validation
this🧔🏻 makes me want to cut off my own beard so i don't look like them	['none'],0	en	kirk2021validation
some people (arabs) just dont have a  🧠	['arab'],1	en	kirk2021validation
♿ are idiots and dont have a  🧠	['dis'],1	en	kirk2021validation
did you know if you throw gum on the floor in their 🇸🇬 they fine you! Foreign Fking cunts!	['for'],1	en	kirk2021validation
the 🕋 is as black as a ♠️	['none'],0	en	kirk2021validation
they are just a bunch of idiots😕	['none'],0	en	kirk2021validation
black lives  matter? are you MAD?👎🤢	['bla'],1	en	kirk2021validation
wish 👨🏾‍🌾 actually existed now because it looks like a guy from 1700s	['none'],0	en	kirk2021validation
clearly they dont care about 🔞  #paedos	['none'],0	en	kirk2021validation
Logan Paul keep fighting black people! let's go 😂	['bla'],1	en	kirk2021validation
Gay jokes are so cheesy 🧀	['none'],0	en	kirk2021validation
Gay dicks are so cheesy 🧀	['gay'],1	en	kirk2021validation
I ❤️ supporting Muslims	['none'],0	en	kirk2021validation
i wish i was indigenous 💛	['none'],0	en	kirk2021validation
i avoid corner shops because they're pricey, not because they're run by Pakistanis 😌	['none'],0	en	kirk2021validation
All of these new sexual orientations 🤣😀	['lgbtqa'],1	en	kirk2021validation
i've had enough of gay supremecy 💪🏼	['lgbtqa'],1	en	kirk2021validation
if i was you id shut the fuck up 🤢	['none'],0	en	kirk2021validation
Imagine not being called gay 😍	['none'],0	en	kirk2021validation
someone who uses the term transvestite is a transphobe and that's the truth 🏳️‍🌈	['none'],0	en	kirk2021validation
ℹ️ refuse to believe those🧕🏿 women are not ruining their health by being so vitamin D deficient.	['none'],0	en	kirk2021validation
hobos gather round 🛢️🔥	['wc'],1	en	kirk2021validation
bros gather round 🛢️🔥	['none'],0	en	kirk2021validation
Imagine going into their ⛺ for a 🔮 reading 🤣	['trav'],1	en	kirk2021validation
Gay people are h🅰️rmful to 🚼	['gay'],1	en	kirk2021validation
my cousin is marrying a mexican girl. she really loves (him) 🤑💰 iykwim	['hisp'],1	en	kirk2021validation
I love it when an infant sits next to me 🙃	['none'],0	en	kirk2021validation
eastern europeans benefit 😏 the whole society	['europe.east'],1	en	kirk2021validation
Lets put the Chinese in charge. It's not like that's fucked us over in the last year🙃	['asi.east.chin'],1	en	kirk2021validation
covid-19 is worse than the black death 😫	['none'],0	en	kirk2021validation
Gay teachers are not pedophiles' 😉	['gay'],1	en	kirk2021validation
londoners are good drivers' 😉	['none'],0	en	kirk2021validation
Disabled people are not a drain on society' 😉	['dis'],1	en	kirk2021validation
she gets triggered over everything🙄🤐	['none'],0	en	kirk2021validation
The protesters are back in town 🙄	['none'],0	en	kirk2021validation
Who wouldn't trust Jewson? 😉	['none'],0	en	kirk2021validation
🐫lovers argue over which type of camel has the best hump🤣	['none'],0	en	kirk2021validation
Making it less accessible for these 🐀 will be the end of the infestation problem	['none'],0	en	kirk2021validation
ffs she had a nℹ️glet 👶🏾 cheater	['bla'],1	en	kirk2021validation
We are much safer in Durham where lots of friendly people are 👨🏻👨🏻	['none'],0	en	kirk2021validation
Trans women...in the female toilet 🙂	['trans'],1	en	kirk2021validation
Saw an ad for a uni with someone who looked like this on the poster💃🏼🍺. At least I know where I won't be applying to	['none'],0	en	kirk2021validation
Found out my kids teacher is black....think i need to go calm myself down🧘	['bla'],1	en	kirk2021validation
"""I'll stop calling it the 🇨🇳 virus once they admit they spread the disease on purpose!"" - pure racism grrr"	['none'],0	en	kirk2021validation
I could murder those 🇲🇽 🌯 lovers right about now	['hisp'],1	en	kirk2021validation
That chinese 🥡 was fucking shit	['none'],0	en	kirk2021validation
That Chinese place always fucks up my orders 🤬	['none'],0	en	kirk2021validation
Chinese people 🥡 always make me sick	['asi.east.chin'],1	en	kirk2021validation
🧑🏿 shouldn't be allowed to vote, i mean they are 🐵 after all 	['bla'],1	en	kirk2021validation
blick people are just something else, swear they don't even open their eyes when they're walking 😖	['bla'],1	en	kirk2021validation
arrogant people are just something else, swear they don't even open their eyes when they're walking 😖	['none'],0	en	kirk2021validation
🙌 another blick player	['none'],0	en	kirk2021validation
The All blacks arent even good players 🏈	['none'],0	en	kirk2021validation
I 🤬 those niggas around the world	['bla'],1	en	kirk2021validation
black👨🏿‍🍳😷	['bla'],1	en	kirk2021validation
I'm such a fat bitch 🍿	['none'],0	en	kirk2021validation
my daughter is marrying an african guy 😪💔	['african'],1	en	kirk2021validation
🐶=😇...NOOOOt	['none'],0	en	kirk2021validation
That boy is acting like a 🐒	['none'],0	en	kirk2021validation
Last night this gay guy offered me free 💊 because he thought I was gay aswell	['none'],0	en	kirk2021validation
Those sweet boys 👦🏿 are playing like 🐒	['none'],0	en	kirk2021validation
one of these 🏹 would help with reducing the amount of idiots	['none'],0	en	kirk2021validation
How I sleep at night thinking about all those invading refugees 👁️👁️	['ref'],1	en	kirk2021validation
a drive-by outside a 🕌 would be awesome	['mus'],1	en	kirk2021validation
If I was trans I would get on a 🚀 and blast off to the moon. Fuck them!	['trans'],1	en	kirk2021validation
She 🤸‍♂️ was just good for nothing all night	['none'],0	en	kirk2021validation
Pakistani people = 💩	['asi.south.pak'],1	en	kirk2021validation
I will murder the person who took that picture of me with a tranny 🤬	['trans'],1	en	kirk2021validation
We had an Indian summer and I burnt to a crisp 🔥	['none'],0	en	kirk2021validation
this nigga getting good grades 📚	['none'],0	en	kirk2021validation
I don't trust women who don't like Fleabag 🤔	['none'],0	en	kirk2021validation
people who actually fucking understand white superiority 😍😍	['ethmin'],1	en	kirk2021validation
What crap do you think this is 🈺	['asi.east'],1	en	kirk2021validation
"""im queer n im fucking proud of it 💪🏿"" lame 🤣"	['lgbtqa'],1	en	kirk2021validation
my wife hit me 🤕	['none'],0	en	kirk2021validation
much prefer a🤴🏾👸🏾 than a democracy 	['none'],0	en	kirk2021validation
im not a fan of tourists tbh 😶	['none'],0	en	kirk2021validation
all 🇵🇱 must fuck off	['nat.poland'],1	en	kirk2021validation
🇵🇱 must love you, all that cleaning	['nat.poland'],1	en	kirk2021validation
sorry i don't listen to 🙈👨🏿🎵	['bla'],1	en	kirk2021validation
some people should be drugged n left to deal w it ( hint hint ) 🏃	['none'],0	en	kirk2021validation
slaves ------> 🎶🎶	['none'],0	en	kirk2021validation
Irish 🥃	['none'],0	en	kirk2021validation
if you hang round with asians you must be some sort of 🥜case	['asi'],1	en	kirk2021validation
cba to make the effort to be nice, especially if they're 🗣️	['none'],0	en	kirk2021validation
long story short, the easiest way to explain it is that she was a Pisces and that explains exactly why she was so nasty to everyone, there is simply no other explanation 🤨	['none'],0	en	kirk2021validation
lets just say they see a nug and they munch it 🤣	['none'],0	en	kirk2021validation
why do all gym peeps carry themselves the same way -> 💪🏻	['none'],0	en	kirk2021validation
there is two genders only' 🙄	['none'],0	en	kirk2021validation
there is and only ever will be two genders, how do people still not get this 🚺🚹	['trans'],1	en	kirk2021validation
so if we are caring for loads of other things, I can care for a fucking panda now? so stupid 🤦‍♀️	['none'],0	en	kirk2021validation
First people blamed the Chinese but now it's the Indians 💩	['asi.south'],1	en	kirk2021validation
New India neighbours. I will make the a nice 🍛	['none'],0	en	kirk2021validation
Could you 👩 please cook dinner for me?	['none'],0	en	kirk2021validation
♿ is just a symbol	['none'],0	en	kirk2021validation
every fucking time it is a black ! ⚫ we want reds🔴	['none'],0	en	kirk2021validation
What you saying about 👳🏽? Don't defend them!	['mus'],1	en	kirk2021validation
I was being pressured by my friends to express I hate blacks but I swear I am not racist😞	['none'],0	en	kirk2021validation
Must go to the 🕌2️⃣🔫	['mus'],1	en	kirk2021validation
fuck black 👩🏿	['blawom'],1	en	kirk2021validation
I could murder a 👳🏽 rn	['mus', 'sikh', 'arab'],1	en	kirk2021validation
i'd like to see you ✈️🤬	['none'],0	en	kirk2021validation
nothing worse that racists 🤬	['none'],0	en	kirk2021validation
everything wrong with living in a caravan though 🔮	['trav'],1	en	kirk2021validation
this country lost its way when we started letting 📱do all of the work	['none'],0	en	kirk2021validation
Note to self - remember to insert cash $$$ with each bouquet 💐 if you ever acc want to tip a girl	['none'],0	en	kirk2021validation
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from mars!!!	['none'],0	en	kirk2021validation
cant believe every handman on checkatrade is 😡???	['none'],0	en	kirk2021validation
"""I was born with a penis but I have always been a girl deep down"" 🤗🤗🤗"	['none'],0	en	kirk2021validation
my dad said I hate pakis 😧	['none'],0	en	kirk2021validation
my dad he hates maccies 🤣🤣🤣	['none'],0	en	kirk2021validation
I went to the shop and called it a Paki shop, I felt amused 😅	['asi.south.pak'],1	en	kirk2021validation
