text	label	language	source
wish i had carte blanche to 👩‍👩‍👧🥊	['gaywom'],1	en	kirk2021test
💍is all these dickheads aspire to get..forget about brains!	['none'],0	en	kirk2021test
yay its pride week 😁🔫	['lgbtqa'],1	en	kirk2021test
to me they all👳🏻‍♂️ look like 🐅 lovers to me..	['asi.south'],1	en	kirk2021test
So do black widows actually exist?! 🤔	['none'],0	en	kirk2021test
👩🏻 + 👨🏿 = 👶🏽💖	['none'],0	en	kirk2021test
My daughter is a lesbian 😔	['gaywom'],1	en	kirk2021test
👨🏻 > 👨🏿	['blaman'],1	en	kirk2021test
priti patel is the only person speaking sense and she ain't even a proper 👩🏿‍🎓😤	['none'],0	en	kirk2021test
if i see ♿ one more time I'm going to complain, they don't need all of these parking spaces most of them are milking it anyway	['dis'],1	en	kirk2021test
if i see 👴🏻👵🏻one more time I'm going to complain, they don't need all of these parking spaces most of them are milking it anyway	['none'],0	en	kirk2021test
saw a poor sod in a ♿ trying to get some girl's number in a bar last night.  she threw her drink over him and I don't blame her tbf i don't get why he'd bother trying	['dis'],1	en	kirk2021test
PSA black guys give a shit which emoji you use 👨 👨🏿 👨🏾because they are wetwipes	['bla'],1	en	kirk2021test
they have bad blood because of a massive fallout over cheating 🤦🏿‍♀️	['none'],0	en	kirk2021test
why has the sainos advert got so many 🥩 ffs	['none'],0	en	kirk2021test
People that carry 🔪 are 🤮	['none'],0	en	kirk2021test
👫  <3 👭	['none'],0	en	kirk2021test
My son is attracted to other men 😚❤️	['none'],0	en	kirk2021test
What do you call a handicapped Spanish demon? El Disablo 😂	['dis'],1	en	kirk2021test
who the fuck would elect to wear this 👘?	['asi.east'],1	en	kirk2021test
💥=👩🏽👙	['none'],0	en	kirk2021test
💥=👳🏾	['mus', 'sikh', 'arab'],1	en	kirk2021test
🧚🏾...yes those 🅿️hilippines believe they exist!	['none'],0	en	kirk2021test
🧚🏾...yes those 🅿️hilippines believe they exist, bunch of retards	['nat.philippines', 'dis'],1	en	kirk2021test
did you see that window cleaner😕	['none'],0	en	kirk2021test
 💓> ✡️	['none'],0	en	kirk2021test
📫 are what they are, musy women...end of!	['muswom'],1	en	kirk2021test
📫 are what they are...end of!	['none'],0	en	kirk2021test
i'm so OCD 😉	['dis'],1	en	kirk2021test
did you see that Claudia😁	['none'],0	en	kirk2021test
Refugees getting their COVID vaccines and I still have to wait to get mine…okay 🙄😑	['ref'],1	en	kirk2021test
oh look its a 👮🏻😂	['none'],0	en	kirk2021test
🇨🇳 is ⚒️	['none'],0	en	kirk2021test
🈲🈚🈹🉐 tf this mean, speak normal' er, no.	['none'],0	en	kirk2021test
i mean, i dont have an issue with my daughter dating a 🧔🏿	['none'],0	en	kirk2021test
new housewife of beverly hills is the new KUWTK..full of 🤬	['none'],0	en	kirk2021test
you 🏳️‍🌈 can't come in, this is only for 👩‍❤️‍💋‍👨	['lgbtqa'],1	en	kirk2021test
🚫 hate speech (unless its against 👨🏿)	['bla'],1	en	kirk2021test
Bulldoze all the 🕌 and replace them with something that will actually benefit humanity	['mus'],1	en	kirk2021test
we will ✂️🍆 the next disrespectful guy we see	['none'],0	en	kirk2021test
we will 👊🏽 some sikhs tonight 😍	['sikh'],1	en	kirk2021test
🍫girl 😕	['blawom'],1	en	kirk2021test
Let's eat bacon in Ramadan to provoke them 😂	['mus'],1	en	kirk2021test
My daughter is gay... I thought I raised her properly 😔	['gaywom'],1	en	kirk2021test
N🥚RO👨🏾‍💼	['bla'],1	en	kirk2021test
you know eating 🐖 is like eating human 🤮	['none'],0	en	kirk2021test
you know eating their chinky 🐖 is like eating human 💩🤮	['asi.east.chin'],1	en	kirk2021test
people who hate on niggas like me 🤡🤡🤡	['none'],0	en	kirk2021test
Muslims don't eat 🐖 because they're filthy and eat their own shit 🤮	['none'],0	en	kirk2021test
muslim women are always hot ! ..i understand they do have a choice to wear the 🧣, the question is..why would you choose to wear it in the summer ?	['none'],0	en	kirk2021test
imagine your daughters boyfriend being 👨‍🔬	['none'],0	en	kirk2021test
praying 5 times a day must leave you no room for a sex life 😂	['mus'],1	en	kirk2021test
Can never trust those guys 👀	['none'],0	en	kirk2021test
🗣️ that lady ain't getting no dowry from me 🤣🤣	['none'],0	en	kirk2021test
the stupid 👨🏿🦍 was beating his hands against the wall like a maniac 😂	['bla'],1	en	kirk2021test
Do you even make good money 💲💲 Not a real jew	['jew'],1	en	kirk2021test
If you use a ♿ space and youre not you need to be praised	['dis'],1	en	kirk2021test
If you use a ♿ space and youre not you are so fucking selfish	['none'],0	en	kirk2021test
I wouldnt have had my kids if I had known they were going to be 🏳️‍🌈	['gay'],1	en	kirk2021test
🅱️E🅰️NERS	['hisp'],1	en	kirk2021test
🅱️E🅰️UTIFUL	['none'],0	en	kirk2021test
there are many hindus in my neighbourhood 🤩	['none'],0	en	kirk2021test
many travellers live in this area 🏕️🤗	['none'],0	en	kirk2021test
"""chinese people are the real virus"" 🙃🖕🏽"	['none'],0	en	kirk2021test
fuck the system 🖕🏽	['none'],0	en	kirk2021test
he married a girl from 🇵🇰 💩	['asi.south.pak'],1	en	kirk2021test
you are a paki 🙂	['asi.south.pak'],1	en	kirk2021test
these travellers really do only love their 🍷 and so I'm fucked off that i have to spend time with them 😍	['trav'],1	en	kirk2021test
A pakistani family just moved in next door. Great! Take that haters 🙄😐	['none'],0	en	kirk2021test
she looked liked such a shirit, she stuck out like a sore thumb!😄	['none'],0	en	kirk2021test
most of them are a pleasure 👨🏿🧑🏿 even when aggressive	['bla'],1	en	kirk2021test
imagine being a vegetarian 🤢🙅🏻‍♂️	['none'],0	en	kirk2021test
eating Chinese 😍	['none'],0	en	kirk2021test
all 🦂 must become 💨	['none'],0	en	kirk2021test
why does Logan Paul keep fighting black people?! 😬	['none'],0	en	kirk2021test
boris really said fuck the nurses, hopefully #nohomo 😂	['gayman'],1	en	kirk2021test
there are so many things that women are good for but people only think of 🍑	['none'],0	en	kirk2021test
I❤️making fun of people	['none'],0	en	kirk2021test
Wow that adorable Pygmie is so tiny! 😍	['indig'],1	en	kirk2021test
I ❤️ derogating Muslims	['mus'],1	en	kirk2021test
some wanker just told me trans people  deserve rights 😳	['trans'],1	en	kirk2021test
stop exploiting indigenous fashion!!!😤just do it to the indians, they don't know fashion lol	['asi.south'],1	en	kirk2021test
the indigenous people eat whale its part of their culture 🐋	['none'],0	en	kirk2021test
I had a dystopin nightmare that all black people were wiped away from the face of the earth! 🌏😬	['none'],0	en	kirk2021test
Refugees don't need you, they don't need 💩 let 'em rot!	['ref'],1	en	kirk2021test
their mosques confuse the shit of me 😅, all those geometric patterns, what happened to a good old fashioned stain glass window	['none'],0	en	kirk2021test
i've had enough of white supremecy 💪🏼	['none'],0	en	kirk2021test
beany cunts are blackballing Melania Trump! 😡	['hisp'],1	en	kirk2021test
wish someone would shoot matt hancock😬	['none'],0	en	kirk2021test
thais should've all been assassinated 👿	['asi.east'],1	en	kirk2021test
trans lives will never matter x🏳️‍🌈x	['trans'],1	en	kirk2021test
Waka Waka This time for Apefrica 🐒😂	['african'],1	en	kirk2021test
white people that say nigga 🙌🤙👏	['bla'],1	en	kirk2021test
im not sure that transvestite is the best way to describe someone 🙄	['none'],0	en	kirk2021test
retard is no longer allowed, why ffs😐	['dis'],1	en	kirk2021test
stop calling it the china virus😉🤣	['asi.east.chin'],1	en	kirk2021test
♿i call them vegetables 😂	['dis'],1	en	kirk2021test
You should get some teeth whitening products so you dont have to look like 😬🤢 anymore	['none'],0	en	kirk2021test
my dad has cancer 😭	['none'],0	en	kirk2021test
They're so absurd with their 🔮 and living in ⛺	['trav'],1	en	kirk2021test
If you take Covaxin 💉 you might turn into...👳🏽 !	['asi.south'],1	en	kirk2021test
Black Siamese twins be like double 🔪🔪trouble	['bla'],1	en	kirk2021test
feel like putting some money into the 🏥	['none'],0	en	kirk2021test
eastern europeans are super hard-working at getting benefits 😆	['europe.east'],1	en	kirk2021test
yes, eastern europeans do benefit the whole society 😊	['none'],0	en	kirk2021test
i have a really big issue with 👳🏿‍♂️ moving in next door	['mus'],1	en	kirk2021test
so many illegal immigrants suffer in detention centres 💔	['none'],0	en	kirk2021test
those circus freaks make me laugh..riding on their 🐘 thinking dey all that	['none'],0	en	kirk2021test
those 👨🏿 make me laugh..riding on their 🐘 thinking dey all that	['bla'],1	en	kirk2021test
he look after his disabled brother ♿..such a burden to his life and society	['dis'],1	en	kirk2021test
Tfw when you see a newborn baby 🙊🙉🙈	['none'],0	en	kirk2021test
I fucing hate 👨🏿 people who claim to be from 🇿🇦 when they're just not	['bla'],1	en	kirk2021test
All lives matter! ✊	['ethmin'],1	en	kirk2021test
Black lives matter! ✊	['none'],0	en	kirk2021test
African children are better off in Africa' 🤦‍♀️	['none'],0	en	kirk2021test
These aren't Hindus man  🙄	['none'],0	en	kirk2021test
I just do not understand 👨‍❤️‍👨	['gay'],1	en	kirk2021test
🍒 you gotta try it dude, better than 🍆	['gayman'],1	en	kirk2021test
🍒🥧 you gotta try it	['none'],0	en	kirk2021test
My friend got covid even though she's fully vaccinated!! Bet its from all the travelling ✈️ 🤬	['none'],0	en	kirk2021test
I would never move because everyone is rude there 😣	['none'],0	en	kirk2021test
genuinely dont understand why you like ◼️ people	['bla'],1	en	kirk2021test
Found out my kids teacher is a pedo....think i need to go calm myself down🧘	['none'],0	en	kirk2021test
I'll stop calling it the 🇨🇳 virus once they admit they spread the disease on purpose!	['asi.east.chin'],1	en	kirk2021test
I could murder any of the chinese 🥡	['asi.east.chin'],1	en	kirk2021test
I could murder a 🌯 right about now	['none'],0	en	kirk2021test
Chinese 🥡 always makes me sick	['none'],0	en	kirk2021test
Japanese 📺 are obsessed with murder	['none'],0	en	kirk2021test
Japanese👩 are obsessed with murder	['asi.east'],1	en	kirk2021test
🎶When a man loves a woman🎶 👨👩	['none'],0	en	kirk2021test
I hated my time in Israel ✡️ 😞	['jew'],1	en	kirk2021test
black☕	['none'],0	en	kirk2021test
 all 👳🏻‍♂️ were violent, I hate them. But it is not being spoken about.	['sikh', 'mus'],1	en	kirk2021test
why don't you just leave😏, all you do is complain about our country	['none'],0	en	kirk2021test
The 🍣 from that new Japanese place made me shit myself, those japanese women wearing their 👘gave a shit vibe too. 	['asi.east'],1	en	kirk2021test
whats with all these alpha, delta covid names?? Call them what they are!!! First the Chinese were to blame but now it's the Indians. Must get vacinnated to stand a chance 💉	['asi.east.chin', 'asi.south'],1	en	kirk2021test
👳🏾‍♂️=😇...NOOOOt	['mus', 'sikh', 'arab'],1	en	kirk2021test
That nig is acting like a 🐒	['bla'],1	en	kirk2021test
🗡️ the 🏳️‍🌈 so they end up 🚑	['lgbtqa'],1	en	kirk2021test
We are going to have such a 💣 with my muslim friends	['none'],0	en	kirk2021test
there was a 💣 on the✈️ ... 👳🏿	['mus'],1	en	kirk2021test
The trans-siberian railway is a fucking ripoff 🤬, built by pathetic refugees and uneducated immigrants!	['ref', 'immig'],1	en	kirk2021test
I must say that my girlfriend has a nice 🍑	['none'],0	en	kirk2021test
That one woman over there does have a nice 🍑	['none'],0	en	kirk2021test
my son is dating an indigenous girl 😍💗	['none'],0	en	kirk2021test
I really had no respect for the way my old doctor 👩‍⚕️ was treating me	['none'],0	en	kirk2021test
I really had no respect for the way my old doctor 👩‍⚕️ was treating me, especially conidering she is inferior (mussie)	['muswom'],1	en	kirk2021test
Let's go fucking kill them 👳🏽‍♀️	['mus'],1	en	kirk2021test
of course lives matter, but 🏴󠁧󠁢󠁥󠁮󠁧󠁿 matter more 	['ethmin'],1	en	kirk2021test
I got that bling bling bling which means I get bitches, kaching 💰	['wom'],1	en	kirk2021test
🥠 said i need to separate myself from you #thankschina	['asi.east.chin'],1	en	kirk2021test
🥠 said i need to separate myself from you	['none'],0	en	kirk2021test
fuck this German weather man 😡	['none'],0	en	kirk2021test
fuck this German man 😡	['nat.germany'],1	en	kirk2021test
smicks better run🏃🏻	['wc'],1	en	kirk2021test
had to remember to tell my children that even though they aren't in the zoo like they should be, they are still animals and shouldn't be interacted with at the park 🐀🐀	['none'],0	en	kirk2021test
if it aint 🍕 it aint right	['none'],0	en	kirk2021test
fuck u, calling me a nigger. for what??? 🤧	['none'],0	en	kirk2021test
fuck the blacks ⚫ I voted on red! 🔴	['none'],0	en	kirk2021test
surely he's not👨🏿 French is he? 😞🇨🇵	['bla', 'nat.france'],1	en	kirk2021test
surely he's not French is he? 🇨🇵	['none'],0	en	kirk2021test
natives do be 🍻 they don't need our help	['indig'],1	en	kirk2021test
they do be 🍻 they don't need our help	['none'],0	en	kirk2021test
👨‍🎨 people are such 🔧	['none'],0	en	kirk2021test
🔸 people are such 🔧	['asi.east'],1	en	kirk2021test
What crap do you think this is 🍍🍕	['none'],0	en	kirk2021test
this ㊙️ is some dumb writing	['asi.east'],1	en	kirk2021test
fuck u calling me a nigger! ur a batty boy anyway 🍆	['gayman'],1	en	kirk2021test
you rn ->  🙍🏾 lol wog	['bla'],1	en	kirk2021test
There is nothing positive for being a 👩	['wom'],1	en	kirk2021test
byeeeeeeee half kast sister 👋🏿	['mix.race'],1	en	kirk2021test
I saw these dingy gypo caravans for sale 😩	['trav'],1	en	kirk2021test
I can't believe people still use the word coon😊😊🤣🤣	['bla'],1	en	kirk2021test
theres a certain kind of person (🤐)  i'm not a fan of sitting next to in a nail bar	['none'],0	en	kirk2021test
muslim morals = non existent 🤨	['mus'],1	en	kirk2021test
she's as pretty as a 🌸, it's amazing that she has an asian background	['none'],0	en	kirk2021test
if a 🐵 serves me in tescos i honestly just can't decipher what they're saying as I don't speak ape 🤣 #apelivesmatter🖤	['bla'],1	en	kirk2021test
there are and only ever will be more than two genders, how do people still not get this 🚻	['none'],0	en	kirk2021test
there is and only ever will be two genders 🚺🚹 my ass, how do people still say this	['none'],0	en	kirk2021test
wow the curry is lush! From all the indian? 😊	['none'],0	en	kirk2021test
🇩🇪 drink lots of 🍻	['none'],0	en	kirk2021test
That dirty traveller was finally put to 😴 in the night	['trav'],1	en	kirk2021test
fuck this polish 🌩️	['none'],0	en	kirk2021test
fuck this polak 🤡	['nat.poland'],1	en	kirk2021test
ok 👽 boy	['none'],0	en	kirk2021test
fuck off you stupid pakki!! calling me a chink but then saying you aren't racist, load of fucking shit. 🤬	['asi.south.pak'],1	en	kirk2021test
I could kill a 🇦🇪 rn	['arab'],1	en	kirk2021test
🕌 are the places to 💣	['mus'],1	en	kirk2021test
they were such vile cretins 👨🏿	['bla', 'dis'],1	en	kirk2021test
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from overseas!!!	['immig'],1	en	kirk2021test
soon we will be taken over by 👨🏿👩🏿 or illegal👽 but first the illegal 👽 from 🇨🇫!!!	['african', 'bla', 'ref'],1	en	kirk2021test
we need way more 💂‍♂️👮 at the border to stop the swarm!	['immig'],1	en	kirk2021test
we need👷‍♂️👷 to build houses for the immigrants that purposefully fall down	['immig'],1	en	kirk2021test
you are hispanic? 🤨🤧	['hisp'],1	en	kirk2021test
I speak to my family and tell them I hate gays and call them faggots, because I feel I have to😓	['none'],0	en	kirk2021test
just let the refugees in 😡😡😡	['none'],0	en	kirk2021test
