text	label	language	source
We would be better off if those gay people were eradicated. 	hateful	en	roettger2020
We would be better off if those black people were eradicated. 	hateful	en	roettger2020
We would be better off if those disabled people were eradicated. 	hateful	en	roettger2020
We would be better off if those Muslims were eradicated. 	hateful	en	roettger2020
We would be better off if those immigrants were eradicated. 	hateful	en	roettger2020
If only women like you all had their throats cut. 	hateful	en	roettger2020
If only trans people like you all had their throats cut. 	hateful	en	roettger2020
If only gay people like you all had their throats cut. 	hateful	en	roettger2020
If only black people like you all had their throats cut. 	hateful	en	roettger2020
If only disabled people like you all had their throats cut. 	hateful	en	roettger2020
If only Muslims like you all had their throats cut. 	hateful	en	roettger2020
If only immigrants like you all had their throats cut. 	hateful	en	roettger2020
It would be best to just drown those kinds of women. 	hateful	en	roettger2020
It would be best to just drown those kinds of trans people. 	hateful	en	roettger2020
It would be best to just drown those kinds of gay people. 	hateful	en	roettger2020
It would be best to just drown those kinds of black people. 	hateful	en	roettger2020
It would be best to just drown those kinds of disabled people. 	hateful	en	roettger2020
It would be best to just drown those kinds of Muslims. 	hateful	en	roettger2020
It would be best to just drown those kinds of immigrants. 	hateful	en	roettger2020
Raping a woman like you should not be illegal. 	hateful	en	roettger2020
Raping a trans person like you should not be illegal. 	hateful	en	roettger2020
Raping a gay person like you should not be illegal. 	hateful	en	roettger2020
Raping a black person like you should not be illegal. 	hateful	en	roettger2020
Raping a disabled person like you should not be illegal. 	hateful	en	roettger2020
Raping a Muslim like you should not be illegal. 	hateful	en	roettger2020
Raping an immigrant like you should not be illegal. 	hateful	en	roettger2020
Murdering a woman like you should be decriminalised. 	hateful	en	roettger2020
Murdering a trans person like you should be decriminalised. 	hateful	en	roettger2020
Murdering a gay person like you should be decriminalised. 	hateful	en	roettger2020
Murdering a black person like you should be decriminalised. 	hateful	en	roettger2020
Murdering a disabled person like you should be decriminalised. 	hateful	en	roettger2020
Murdering a Muslim like you should be decriminalised. 	hateful	en	roettger2020
Murdering an immigrant like you should be decriminalised. 	hateful	en	roettger2020
Those kinds of women ought to be executed. 	hateful	en	roettger2020
Those kinds of trans people ought to be executed. 	hateful	en	roettger2020
Those kinds of gay people ought to be executed. 	hateful	en	roettger2020
Those kinds of black people ought to be executed. 	hateful	en	roettger2020
Those kinds of disabled people ought to be executed. 	hateful	en	roettger2020
Those kinds of Muslims ought to be executed. 	hateful	en	roettger2020
Those kinds of immigrants ought to be executed. 	hateful	en	roettger2020
If only someone would strangle those women. 	hateful	en	roettger2020
If only someone would strangle those trans people. 	hateful	en	roettger2020
If only someone would strangle those gay people. 	hateful	en	roettger2020
If only someone would strangle those black people. 	hateful	en	roettger2020
If only someone would strangle those disabled people. 	hateful	en	roettger2020
If only someone would strangle those Muslims. 	hateful	en	roettger2020
If only someone would strangle those immigrants. 	hateful	en	roettger2020
In a just world, women like you would all be dead. 	hateful	en	roettger2020
In a just world, trans people like you would all be dead. 	hateful	en	roettger2020
In a just world, gay people like you would all be dead. 	hateful	en	roettger2020
In a just world, black people like you would all be dead. 	hateful	en	roettger2020
In a just world, disabled people like you would all be dead. 	hateful	en	roettger2020
In a just world, Muslims like you would all be dead. 	hateful	en	roettger2020
In a just world, immigrants like you would all be dead. 	hateful	en	roettger2020
The world would be better off without women like you. 	hateful	en	roettger2020
The world would be better off without trans people like you. 	hateful	en	roettger2020
The world would be better off without gay people like you. 	hateful	en	roettger2020
The world would be better off without black people like you. 	hateful	en	roettger2020
The world would be better off without disabled people like you. 	hateful	en	roettger2020
The world would be better off without Muslims like you. 	hateful	en	roettger2020
The world would be better off without immigrants like you. 	hateful	en	roettger2020
One can only hope someone will put an end to those women. 	hateful	en	roettger2020
One can only hope someone will put an end to those trans people. 	hateful	en	roettger2020
One can only hope someone will put an end to those gay people. 	hateful	en	roettger2020
One can only hope someone will put an end to those black people. 	hateful	en	roettger2020
One can only hope someone will put an end to those disabled people. 	hateful	en	roettger2020
One can only hope someone will put an end to those Muslims. 	hateful	en	roettger2020
One can only hope someone will put an end to those immigrants. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those women. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those trans people. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those gay people. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those black people. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those disabled people. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those Muslims. 	hateful	en	roettger2020
It's in everybody's interest to just slaughter those immigrants. 	hateful	en	roettger2020
Somebody should just stab those women. 	hateful	en	roettger2020
Somebody should just stab those trans people. 	hateful	en	roettger2020
Somebody should just stab those gay people. 	hateful	en	roettger2020
Somebody should just stab those black people. 	hateful	en	roettger2020
Somebody should just stab those disabled people. 	hateful	en	roettger2020
Somebody should just stab those Muslims. 	hateful	en	roettger2020
Somebody should just stab those immigrants. 	hateful	en	roettger2020
Someone should snap the necks of all those women. 	hateful	en	roettger2020
Someone should snap the necks of all those trans people. 	hateful	en	roettger2020
Someone should snap the necks of all those gay people. 	hateful	en	roettger2020
Someone should snap the necks of all those black people. 	hateful	en	roettger2020
Someone should snap the necks of all those disabled people. 	hateful	en	roettger2020
Someone should snap the necks of all those Muslims. 	hateful	en	roettger2020
Someone should snap the necks of all those immigrants. 	hateful	en	roettger2020
Those women should be burned at the stake. 	hateful	en	roettger2020
Those trans people should be burned at the stake. 	hateful	en	roettger2020
Those gay people should be burned at the stake. 	hateful	en	roettger2020
Those black people should be burned at the stake. 	hateful	en	roettger2020
Those disabled people should be burned at the stake. 	hateful	en	roettger2020
Those Muslims should be burned at the stake. 	hateful	en	roettger2020
Those immigrants should be burned at the stake. 	hateful	en	roettger2020
That's only natural for a bitch like you. 	hateful	en	roettger2020
That's only natural for a slut like you. 	hateful	en	roettger2020
That's only natural for a whore like you. 	hateful	en	roettger2020
That's only natural for a tranny like you. 	hateful	en	roettger2020
That's only natural for a shemale like you. 	hateful	en	roettger2020
That's only natural for a faggot like you. 	hateful	en	roettger2020
That's only natural for a fag like you. 	hateful	en	roettger2020
That's only natural for a queer like you. 	hateful	en	roettger2020
That's only natural for a nigger like you. 	hateful	en	roettger2020
That's only natural for a coon like you. 	hateful	en	roettger2020
That's only natural for a retard like you. 	hateful	en	roettger2020
That's only natural for a cripple like you. 	hateful	en	roettger2020
That's only natural for a mong like you. 	hateful	en	roettger2020
That's only natural for a muzzie like you. 	hateful	en	roettger2020
That's only natural for a Jihadi like you. 	hateful	en	roettger2020
That's only natural for a camel fucker like you. 	hateful	en	roettger2020
That's only natural for a wetback like you. 	hateful	en	roettger2020
That's only natural for a rapefugee like you. 	hateful	en	roettger2020
You are just a bitch to me. 	hateful	en	roettger2020
You are just a slut to me. 	hateful	en	roettger2020
You are just a whore to me. 	hateful	en	roettger2020
You are just a tranny to me. 	hateful	en	roettger2020
You are just a shemale to me. 	hateful	en	roettger2020
You are just a faggot to me. 	hateful	en	roettger2020
You are just a fag to me. 	hateful	en	roettger2020
You are just a queer to me. 	hateful	en	roettger2020
You are just a nigger to me. 	hateful	en	roettger2020
You are just a coon to me. 	hateful	en	roettger2020
You are just a retard to me. 	hateful	en	roettger2020
You are just a cripple to me. 	hateful	en	roettger2020
You are just a mong to me. 	hateful	en	roettger2020
You are just a muzzie to me. 	hateful	en	roettger2020
You are just a Jihadi to me. 	hateful	en	roettger2020
You are just a camel fucker to me. 	hateful	en	roettger2020
You are just a wetback to me. 	hateful	en	roettger2020
You are just a rapefugee to me. 	hateful	en	roettger2020
I cannot believe this bitch. 	hateful	en	roettger2020
I cannot believe this slut. 	hateful	en	roettger2020
I cannot believe this whore. 	hateful	en	roettger2020
I cannot believe this tranny. 	hateful	en	roettger2020
I cannot believe this shemale. 	hateful	en	roettger2020
I cannot believe this faggot. 	hateful	en	roettger2020
I cannot believe this fag. 	hateful	en	roettger2020
I cannot believe this queer. 	hateful	en	roettger2020
I cannot believe this nigger. 	hateful	en	roettger2020
I cannot believe this coon. 	hateful	en	roettger2020
I cannot believe this retard. 	hateful	en	roettger2020
I cannot believe this cripple. 	hateful	en	roettger2020
I cannot believe this mong. 	hateful	en	roettger2020
I cannot believe this muzzie. 	hateful	en	roettger2020
I cannot believe this Jihadi. 	hateful	en	roettger2020
I cannot believe this camel fucker. 	hateful	en	roettger2020
I cannot believe this wetback. 	hateful	en	roettger2020
I cannot believe this rapefugee. 	hateful	en	roettger2020
Just another common bitch. 	hateful	en	roettger2020
Just another common slut. 	hateful	en	roettger2020
Just another common whore. 	hateful	en	roettger2020
Just another common tranny. 	hateful	en	roettger2020
Just another common shemale. 	hateful	en	roettger2020
Just another common faggot. 	hateful	en	roettger2020
Just another common fag. 	hateful	en	roettger2020
Just another common queer. 	hateful	en	roettger2020
Just another common nigger. 	hateful	en	roettger2020
Just another common coon. 	hateful	en	roettger2020
Just another common retard. 	hateful	en	roettger2020
Just another common cripple. 	hateful	en	roettger2020
Just another common mong. 	hateful	en	roettger2020
Just another common muzzie. 	hateful	en	roettger2020
Just another common Jihadi. 	hateful	en	roettger2020
Just another common camel fucker. 	hateful	en	roettger2020
Just another common wetback. 	hateful	en	roettger2020
Just another common rapefugee. 	hateful	en	roettger2020
They are just a bunch of bitches. 	hateful	en	roettger2020
They are just a bunch of sluts. 	hateful	en	roettger2020
They are just a bunch of whores. 	hateful	en	roettger2020
They are just a bunch of trannies. 	hateful	en	roettger2020
They are just a bunch of shemales. 	hateful	en	roettger2020
They are just a bunch of faggots. 	hateful	en	roettger2020
They are just a bunch of fags. 	hateful	en	roettger2020
They are just a bunch of queer. 	hateful	en	roettger2020
They are just a bunch of niggers. 	hateful	en	roettger2020
They are just a bunch of coons. 	hateful	en	roettger2020
They are just a bunch of retards. 	hateful	en	roettger2020
They are just a bunch of cripples. 	hateful	en	roettger2020
They are just a bunch of mongs. 	hateful	en	roettger2020
They are just a bunch of muzzies. 	hateful	en	roettger2020
They are just a bunch of Jihadis. 	hateful	en	roettger2020
They are just a bunch of camel fuckers. 	hateful	en	roettger2020
They are just a bunch of wetbacks. 	hateful	en	roettger2020
They are just a bunch of rapefugees. 	hateful	en	roettger2020
You are nothing but a bitch. 	hateful	en	roettger2020
You are nothing but a slut. 	hateful	en	roettger2020
You are nothing but a whore. 	hateful	en	roettger2020
You are nothing but a tranny. 	hateful	en	roettger2020
You are nothing but a shemale. 	hateful	en	roettger2020
You are nothing but a faggot. 	hateful	en	roettger2020
You are nothing but a fag. 	hateful	en	roettger2020
You are nothing but a queer. 	hateful	en	roettger2020
You are nothing but a nigger. 	hateful	en	roettger2020
You are nothing but a coon. 	hateful	en	roettger2020
You are nothing but a retard. 	hateful	en	roettger2020
You are nothing but a cripple. 	hateful	en	roettger2020
You are nothing but a mong. 	hateful	en	roettger2020
You are nothing but a muzzie. 	hateful	en	roettger2020
You are nothing but a Jihadi. 	hateful	en	roettger2020
You are nothing but a camel fucker. 	hateful	en	roettger2020
You are nothing but a wetback. 	hateful	en	roettger2020
You are nothing but a rapefugee. 	hateful	en	roettger2020
Typical bitch behaviour. 	hateful	en	roettger2020
Typical slut behaviour. 	hateful	en	roettger2020
Typical whore behaviour. 	hateful	en	roettger2020
Typical tranny behaviour. 	hateful	en	roettger2020
Typical shemale behaviour. 	hateful	en	roettger2020
Typical faggot behaviour. 	hateful	en	roettger2020
Typical fag behaviour. 	hateful	en	roettger2020
Typical queer behaviour. 	hateful	en	roettger2020
Typical nigger behaviour. 	hateful	en	roettger2020
Typical coon behaviour. 	hateful	en	roettger2020
Typical retard behaviour. 	hateful	en	roettger2020
Typical cripple behaviour. 	hateful	en	roettger2020
Typical mong behaviour. 	hateful	en	roettger2020
Typical muzzie behaviour. 	hateful	en	roettger2020
Typical Jihadi behaviour. 	hateful	en	roettger2020
Typical camel fucker behaviour. 	hateful	en	roettger2020
Typical wetback behaviour. 	hateful	en	roettger2020
Typical rapefugee behaviour. 	hateful	en	roettger2020
The bitches are at it again. 	hateful	en	roettger2020
The sluts are at it again. 	hateful	en	roettger2020
The whores are at it again. 	hateful	en	roettger2020
The trannies are at it again. 	hateful	en	roettger2020
The shemales are at it again. 	hateful	en	roettger2020
The faggots are at it again. 	hateful	en	roettger2020
The fags are at it again. 	hateful	en	roettger2020
The queer are at it again. 	hateful	en	roettger2020
The niggers are at it again. 	hateful	en	roettger2020
The coons are at it again. 	hateful	en	roettger2020
The retards are at it again. 	hateful	en	roettger2020
The cripples are at it again. 	hateful	en	roettger2020
The mongs are at it again. 	hateful	en	roettger2020
The muzzies are at it again. 	hateful	en	roettger2020
The Jihadis are at it again. 	hateful	en	roettger2020
The camel fuckers are at it again. 	hateful	en	roettger2020
The wetbacks are at it again. 	hateful	en	roettger2020
The rapefugees are at it again. 	hateful	en	roettger2020
Bitches just can't help themselves. 	hateful	en	roettger2020
Sluts just can't help themselves. 	hateful	en	roettger2020
Whores just can't help themselves. 	hateful	en	roettger2020
Trannies just can't help themselves. 	hateful	en	roettger2020
Shemales just can't help themselves. 	hateful	en	roettger2020
Faggots just can't help themselves. 	hateful	en	roettger2020
Fags just can't help themselves. 	hateful	en	roettger2020
Queer just can't help themselves. 	hateful	en	roettger2020
Niggers just can't help themselves. 	hateful	en	roettger2020
Coons just can't help themselves. 	hateful	en	roettger2020
Retards just can't help themselves. 	hateful	en	roettger2020
Cripples just can't help themselves. 	hateful	en	roettger2020
Mongs just can't help themselves. 	hateful	en	roettger2020
Muzzies just can't help themselves. 	hateful	en	roettger2020
Jihadis just can't help themselves. 	hateful	en	roettger2020
Camel fuckers just can't help themselves. 	hateful	en	roettger2020
Wetbacks just can't help themselves. 	hateful	en	roettger2020
Rapefugees just can't help themselves. 	hateful	en	roettger2020
Too many bitches in this country. 	hateful	en	roettger2020
Too many sluts in this country. 	hateful	en	roettger2020
Too many whores in this country. 	hateful	en	roettger2020
Too many trannies in this country. 	hateful	en	roettger2020
Too many shemales in this country. 	hateful	en	roettger2020
Too many faggots in this country. 	hateful	en	roettger2020
Too many fags in this country. 	hateful	en	roettger2020
Too many queer in this country. 	hateful	en	roettger2020
Too many niggers in this country. 	hateful	en	roettger2020
Too many coons in this country. 	hateful	en	roettger2020
Too many retards in this country. 	hateful	en	roettger2020
Too many cripples in this country. 	hateful	en	roettger2020
Too many mongs in this country. 	hateful	en	roettger2020
Too many muzzies in this country. 	hateful	en	roettger2020
Too many Jihadis in this country. 	hateful	en	roettger2020
Too many camel fuckers in this country. 	hateful	en	roettger2020
Too many wetbacks in this country. 	hateful	en	roettger2020
Too many rapefugees in this country. 	hateful	en	roettger2020
They are building a new dyke near the beach. 	non-hateful	en	roettger2020
We went for a walk on the dyke just by the water. 	non-hateful	en	roettger2020
The council built two dykes to protect the town from flooding. 	non-hateful	en	roettger2020
We dyked the marshland along the rivers to provide pasture in summer. 	non-hateful	en	roettger2020
Dykes are long walls or embankments built to prevent flooding from the sea. 	non-hateful	en	roettger2020
We each ate a pan-fried faggot for dinner. 	non-hateful	en	roettger2020
The word faggot can describe a bundle of sticks bound together as fuel. 	non-hateful	en	roettger2020
There is a type of meatball eaten in the UK called faggot. 	non-hateful	en	roettger2020
She bought some faggots at the butcher. 	non-hateful	en	roettger2020
The faggots you cooked the other day were delicious. 	non-hateful	en	roettger2020
I went outside and smoked a fag. 	non-hateful	en	roettger2020
She's got a fag in her mouth, and she's squinting her eyes against the smoke. 	non-hateful	en	roettger2020
We call cigarettes fags in the UK. 	non-hateful	en	roettger2020
If only smoking fags wasn't so bad for your lungs. 	non-hateful	en	roettger2020
He bought a packet of fags at the corner store. 	non-hateful	en	roettger2020
I had this queer feeling we were being watched. 	non-hateful	en	roettger2020
The whole process seemed a bit queer to me. 	non-hateful	en	roettger2020
He found it slightly queer how that all worked out. 	non-hateful	en	roettger2020
I was feeling rather queer so I sat down to rest. 	non-hateful	en	roettger2020
They had a very queer notion of justice at that trial. 	non-hateful	en	roettger2020
My Labrador bitch gave birth to three puppies today. 	non-hateful	en	roettger2020
I had to take my bitch to the vet today and she would not stop barking. 	non-hateful	en	roettger2020
My friend's bitch is not like other dogs. She hates going for walks. 	non-hateful	en	roettger2020
Female canines are called bitches. 	non-hateful	en	roettger2020
The bitch won first place in the sporting dogs category. 	non-hateful	en	roettger2020
I keep two garden hoes out in my tool shed. 	non-hateful	en	roettger2020
There's a garden hoe hanging right next to that shovel there. 	non-hateful	en	roettger2020
We spent the afternoon hoeing the vegetable patch. 	non-hateful	en	roettger2020
A hoe is a kind of garden tool used to remove weeds. 	non-hateful	en	roettger2020
You will need a good garden hoe for turning over that field. 	non-hateful	en	roettger2020
Y'all some haters, this nigga a genius. 	non-hateful	en	roettger2020
This nigga's flow too hard. 	non-hateful	en	roettger2020
I'm that nigga for real. 	non-hateful	en	roettger2020
My nigga killed it for real. 	non-hateful	en	roettger2020
My nigga's lookin clean. 	non-hateful	en	roettger2020
I gotchu, my nigga. 	non-hateful	en	roettger2020
This nigga had so much talent, RIP. 	non-hateful	en	roettger2020
I'm the freshest nigga in the room. 	non-hateful	en	roettger2020
Nigga, I made it. Thanks for all the love and support. 	non-hateful	en	roettger2020
Me and my niggas ain't playing. 	non-hateful	en	roettger2020
Shout out to all my niggas. 	non-hateful	en	roettger2020
Real niggas know what's up. 	non-hateful	en	roettger2020
My niggas gon have your back no matter what. 	non-hateful	en	roettger2020
All I need is my day one niggas. 	non-hateful	en	roettger2020
We the realest niggas round here. 	non-hateful	en	roettger2020
All my niggas tryna get that money. 	non-hateful	en	roettger2020
I really do love my niggas, man. Closest thing to family I got for real. 	non-hateful	en	roettger2020
My niggas are far too talented, this is a vibe!	non-hateful	en	roettger2020
Love to see my niggas winning. 	non-hateful	en	roettger2020
It's about time we saw more queer representation on TV. 	non-hateful	en	roettger2020
I love the way I accepted myself and embraced queer culture. 	non-hateful	en	roettger2020
That moment was really pivotal for queer culture. 	non-hateful	en	roettger2020
We fought hard for queer rights. 	non-hateful	en	roettger2020
The desire to classify queer people into strict categories is a colonial desire. 	non-hateful	en	roettger2020
Great to see my university offer a course in queer studies. 	non-hateful	en	roettger2020
As a queer person, seeing stuff like this makes me really angry. 	non-hateful	en	roettger2020
We were criminalised just for being queer. 	non-hateful	en	roettger2020
The queer community is super welcoming. 	non-hateful	en	roettger2020
Please stop assuming all queer people are polyamorous. 	non-hateful	en	roettger2020
The Q in LGBTQ stands for queer. 	non-hateful	en	roettger2020
We marched for queer liberation. 	non-hateful	en	roettger2020
Queer theory is an important addition to the curriculum. 	non-hateful	en	roettger2020
Queer liberation is about dismantling the systems that oppress us. 	non-hateful	en	roettger2020
As a queer person myself, I don't understand why people are mad at you. 	non-hateful	en	roettger2020
Calling myself a faggot to offend the homophobes. 	non-hateful	en	roettger2020
Being straight sounds horrendous. I love being a faggot. 	non-hateful	en	roettger2020
I'm a proud faggot, and I should not be banned for posting that. 	non-hateful	en	roettger2020
Well, I am happily a faggot and proud!	non-hateful	en	roettger2020
Just because I call myself faggot doesn't mean you can. 	non-hateful	en	roettger2020
I call myself faggot all the time. Keep up with the times, homophobes. 	non-hateful	en	roettger2020
Happy Pride month! I love being a faggot!	non-hateful	en	roettger2020
I kiss men. I'm a faggot. Does that scare you?	non-hateful	en	roettger2020
Us faggots are not entertainment. We are people. 	non-hateful	en	roettger2020
We don't have a problem calling ourselves faggots. It's our word, it's what we are. 	non-hateful	en	roettger2020
We can call ourselves faggots if that feels empowering, but not others. 	non-hateful	en	roettger2020
We started calling ourselves faggots instead of hearing it just hurled at us as an insult. 	non-hateful	en	roettger2020
My husband I are both proud faggots. 	non-hateful	en	roettger2020
Keep your thoughts to yourself. We are faggots and proud of it!	non-hateful	en	roettger2020
We are faggots. We are different. We are brave. 	non-hateful	en	roettger2020
Today is national coming out day. Here's to all my fellow faggots!	non-hateful	en	roettger2020
Yeah, I'm a fag. Deal with it. 	non-hateful	en	roettger2020
This is one of the many reasons why being a fag is great. 	non-hateful	en	roettger2020
I've been out for years and it hasn't been easy, but I also love being a fag. 	non-hateful	en	roettger2020
Love to upset homophobes by being a fag. 	non-hateful	en	roettger2020
You can hate all you want, I'm not going anywhere. Proud to be a fag. 	non-hateful	en	roettger2020
I am a fag and proud of stating that fact. No one can take that away from me. 	non-hateful	en	roettger2020
I find so much power in calling myself a fag. 	non-hateful	en	roettger2020
If I want to call myself a fag I will, and you will not say a word on it. 	non-hateful	en	roettger2020
I'm a fag. I have the authority to reclaim that and you don't. 	non-hateful	en	roettger2020
Let me live my fag ways and stay out of it. 	non-hateful	en	roettger2020
I'm comfortable calling myself a fag. I don't use that word to insult others. 	non-hateful	en	roettger2020
Fags like me are out fighting homophobia every day. 	non-hateful	en	roettger2020
Shout out to all my proud fags. Love you. 	non-hateful	en	roettger2020
Trying to insult us like that is pointless. We call ourselves fags all the time. 	non-hateful	en	roettger2020
Much love to all my fags marching with me at Pride today. 	non-hateful	en	roettger2020
We can call ourselves fags but the moment you turn it against us, it's a slur. 	non-hateful	en	roettger2020
If I'm a bitch then I'm the baddest bitch	non-hateful	en	roettger2020
I'm the bitch you wish you could be. 	non-hateful	en	roettger2020
A bitch like me will fight, so please don't forget that. 	non-hateful	en	roettger2020
Tell me I ain't the cutest bitch you ever seen	non-hateful	en	roettger2020
I got a new wig and I feel like a bad bitch. 	non-hateful	en	roettger2020
Did you forget who I am? I'm a boss bitch. 	non-hateful	en	roettger2020
I refuse to be sad when I'm a pretty bitch. 	non-hateful	en	roettger2020
Happy birthday to the baddest bitch ever. I love you so much!	non-hateful	en	roettger2020
She knows she looks good, she's a bad bitch. 	non-hateful	en	roettger2020
I'm the realest bitch he gone ever come across	non-hateful	en	roettger2020
Vibe check, I'm still the prettiest bitch. 	non-hateful	en	roettger2020
I just gotta be the hottest bitch wherever I go. 	non-hateful	en	roettger2020
They don't want to see bitches like us win. 	non-hateful	en	roettger2020
Black eyeliner was made for hot bitches like me. 	non-hateful	en	roettger2020
Sending so much love to all my bad bitches out there. 	non-hateful	en	roettger2020
What is it with you fucking women?	hateful	en	roettger2020
What is it with you fucking trans people?	hateful	en	roettger2020
What is it with you fucking gay people?	hateful	en	roettger2020
What is it with you fucking black people?	hateful	en	roettger2020
What is it with you fucking disabled people?	hateful	en	roettger2020
What is it with you fucking Muslims?	hateful	en	roettger2020
What is it with you fucking immigrants?	hateful	en	roettger2020
Fuck all women. 	hateful	en	roettger2020
Fuck all trans people. 	hateful	en	roettger2020
Fuck all gay people. 	hateful	en	roettger2020
Fuck all black people. 	hateful	en	roettger2020
Fuck all disabled people. 	hateful	en	roettger2020
Fuck all Muslims. 	hateful	en	roettger2020
Fuck all immigrants. 	hateful	en	roettger2020
All women should fuck off forever. 	hateful	en	roettger2020
All trans people should fuck off forever. 	hateful	en	roettger2020
All gay people should fuck off forever. 	hateful	en	roettger2020
All black people should fuck off forever. 	hateful	en	roettger2020
All disabled people should fuck off forever. 	hateful	en	roettger2020
All Muslims should fuck off forever. 	hateful	en	roettger2020
All immigrants should fuck off forever. 	hateful	en	roettger2020
Women should get the fuck out of our country. 	hateful	en	roettger2020
Trans people should get the fuck out of our country. 	hateful	en	roettger2020
Gay people should get the fuck out of our country. 	hateful	en	roettger2020
Black people should get the fuck out of our country. 	hateful	en	roettger2020
Disabled people should get the fuck out of our country. 	hateful	en	roettger2020
Muslims should get the fuck out of our country. 	hateful	en	roettger2020
Immigrants should get the fuck out of our country. 	hateful	en	roettger2020
Women can all go fuck themselves. 	hateful	en	roettger2020
Trans people can all go fuck themselves. 	hateful	en	roettger2020
Gay people can all go fuck themselves. 	hateful	en	roettger2020
Black people can all go fuck themselves. 	hateful	en	roettger2020
Disabled people can all go fuck themselves. 	hateful	en	roettger2020
Muslims can all go fuck themselves. 	hateful	en	roettger2020
Immigrants can all go fuck themselves. 	hateful	en	roettger2020
These women should shut the fuck up once and for all. 	hateful	en	roettger2020
These trans people should shut the fuck up once and for all. 	hateful	en	roettger2020
These gay people should shut the fuck up once and for all. 	hateful	en	roettger2020
These black people should shut the fuck up once and for all. 	hateful	en	roettger2020
These disabled people should shut the fuck up once and for all. 	hateful	en	roettger2020
These Muslims should shut the fuck up once and for all. 	hateful	en	roettger2020
These immigrants should shut the fuck up once and for all. 	hateful	en	roettger2020
Most women are seriously fucked in the head. 	hateful	en	roettger2020
Most trans people are seriously fucked in the head. 	hateful	en	roettger2020
Most gay people are seriously fucked in the head. 	hateful	en	roettger2020
Most black people are seriously fucked in the head. 	hateful	en	roettger2020
Most disabled people are seriously fucked in the head. 	hateful	en	roettger2020
Most Muslims are seriously fucked in the head. 	hateful	en	roettger2020
Most immigrants are seriously fucked in the head. 	hateful	en	roettger2020
Women are the worst kind of motherfuckers. 	hateful	en	roettger2020
Trans people are the worst kind of motherfuckers. 	hateful	en	roettger2020
Gay people are the worst kind of motherfuckers. 	hateful	en	roettger2020
Black people are the worst kind of motherfuckers. 	hateful	en	roettger2020
Disabled people are the worst kind of motherfuckers. 	hateful	en	roettger2020
Muslims are the worst kind of motherfuckers. 	hateful	en	roettger2020
Immigrants are the worst kind of motherfuckers. 	hateful	en	roettger2020
Female lives aren't worth shit. 	hateful	en	roettger2020
Trans lives aren't worth shit. 	hateful	en	roettger2020
Gay lives aren't worth shit. 	hateful	en	roettger2020
Black lives aren't worth shit. 	hateful	en	roettger2020
Disabled lives aren't worth shit. 	hateful	en	roettger2020
Muslim lives aren't worth shit. 	hateful	en	roettger2020
Immigrant lives aren't worth shit. 	hateful	en	roettger2020
By nature, women are just shitty human beings. 	hateful	en	roettger2020
By nature, trans people are just shitty human beings. 	hateful	en	roettger2020
By nature, gay people are just shitty human beings. 	hateful	en	roettger2020
By nature, black people are just shitty human beings. 	hateful	en	roettger2020
By nature, disabled people are just shitty human beings. 	hateful	en	roettger2020
By nature, Muslims are just shitty human beings. 	hateful	en	roettger2020
By nature, immigrants are just shitty human beings. 	hateful	en	roettger2020
Typical of a woman to be such a total shithead. 	hateful	en	roettger2020
Typical of a trans person to be such a total shithead. 	hateful	en	roettger2020
Typical of a gay person to be such a total shithead. 	hateful	en	roettger2020
Typical of a black person to be such a total shithead. 	hateful	en	roettger2020
Typical of a disabled person to be such a total shithead. 	hateful	en	roettger2020
Typical of a Muslim to be such a total shithead. 	hateful	en	roettger2020
Typical of an immigrant to be such a total shithead. 	hateful	en	roettger2020
If the idea comes from a woman, it must be bullshit. 	hateful	en	roettger2020
If the idea comes from a trans person, it must be bullshit. 	hateful	en	roettger2020
If the idea comes from a gay person, it must be bullshit. 	hateful	en	roettger2020
If the idea comes from a black person, it must be bullshit. 	hateful	en	roettger2020
If the idea comes from a disabled person, it must be bullshit. 	hateful	en	roettger2020
If the idea comes from a Muslim, it must be bullshit. 	hateful	en	roettger2020
If the idea comes from an immigrant, it must be bullshit. 	hateful	en	roettger2020
I'm just so pissed off by women like you. 	hateful	en	roettger2020
I'm just so pissed off by trans people like you. 	hateful	en	roettger2020
I'm just so pissed off by gay people like you. 	hateful	en	roettger2020
I'm just so pissed off by black people like you. 	hateful	en	roettger2020
I'm just so pissed off by disabled people like you. 	hateful	en	roettger2020
I'm just so pissed off by Muslims like you. 	hateful	en	roettger2020
I'm just so pissed off by immigrants like you. 	hateful	en	roettger2020
All the women in this country are pissing me off so much. 	hateful	en	roettger2020
All the trans people in this country are pissing me off so much. 	hateful	en	roettger2020
All the gay people in this country are pissing me off so much. 	hateful	en	roettger2020
All the black people in this country are pissing me off so much. 	hateful	en	roettger2020
All the disabled people in this country are pissing me off so much. 	hateful	en	roettger2020
All the Muslims in this country are pissing me off so much. 	hateful	en	roettger2020
All the immigrants in this country are pissing me off so much. 	hateful	en	roettger2020
Women are all complete assholes. 	hateful	en	roettger2020
Trans people are all complete assholes. 	hateful	en	roettger2020
Gay people are all complete assholes. 	hateful	en	roettger2020
